Date,Time,Home Team,Away Team,Home Score,Away Score,Home Odds,Away Odds
26 Jan 2024,20:00,New Orleans Pelicans,Oklahoma City Thunder,83,107,+104,-122
26 Jan 2024,20:00,Milwaukee Bucks,Cleveland Cavaliers,100,112,-213,+177
26 Jan 2024,20:00,Memphis Grizzlies,Orlando Magic,107,106,+198,-244
26 Jan 2024,21:30,San Antonio Spurs,Portland Trail Blazers,116,100,-196,+165
27 Jan 2024,12:00,Detroit Pistons,Washington Wizards,104,118,-159,+136
27 Jan 2024,15:00,New York Knicks,Miami Heat,125,109,-192,+159
27 Jan 2024,17:30,Denver Nuggets,Philadelphia 76ers,111,105,-370,+262
27 Jan 2024,18:00,Brooklyn Nets,Houston Rockets,106,104,-172,+146
27 Jan 2024,19:00,Charlotte Hornets,Utah Jazz,122,134,+357,-476
27 Jan 2024,19:00,Boston Celtics,Los Angeles Clippers,96,115,-278,+220
27 Jan 2024,20:00,Milwaukee Bucks,New Orleans Pelicans,141,117,-161,+137
27 Jan 2024,20:30,San Antonio Spurs,Minnesota Timberwolves,113,112,+401,-556
27 Jan 2024,20:30,Golden State Warriors,Los Angeles Lakers,144,145,-122,+104
27 Jan 2024,21:00,Dallas Mavericks,Sacramento Kings,115,120,+149,-175
28 Jan 2024,14:10,Detroit Pistons,Oklahoma City Thunder,120,104,+600,-833
28 Jan 2024,15:30,Indiana Pacers,Memphis Grizzlies,116,110,-294,+234
28 Jan 2024,18:00,Orlando Magic,Phoenix Suns,113,98,+106,-123
28 Jan 2024,18:00,Atlanta Hawks,Toronto Raptors,126,125,-238,+192
28 Jan 2024,21:00,Portland Trail Blazers,Chicago Bulls,96,104,+185,-227
29 Jan 2024,19:00,Cleveland Cavaliers,Los Angeles Clippers,118,108,+106,-123
29 Jan 2024,19:00,Charlotte Hornets,New York Knicks,92,113,+343,-455
29 Jan 2024,19:30,Miami Heat,Phoenix Suns,105,118,-135,+116
29 Jan 2024,19:30,Brooklyn Nets,Utah Jazz,147,114,-108,-109
29 Jan 2024,19:30,Boston Celtics,New Orleans Pelicans,118,112,-323,+254
29 Jan 2024,20:00,San Antonio Spurs,Washington Wizards,113,118,-164,+140
29 Jan 2024,20:00,Oklahoma City Thunder,Minnesota Timberwolves,101,107,-145,+123
29 Jan 2024,20:00,Memphis Grizzlies,Sacramento Kings,94,103,+395,-556
29 Jan 2024,20:00,Houston Rockets,Los Angeles Lakers,135,119,+100,-118
29 Jan 2024,20:30,Dallas Mavericks,Orlando Magic,131,129,-169,+143
29 Jan 2024,21:00,Denver Nuggets,Milwaukee Bucks,113,107,-175,+148
29 Jan 2024,22:00,Portland Trail Blazers,Philadelphia 76ers,130,104,+181,-222
30 Jan 2024,19:30,New York Knicks,Utah Jazz,118,103,-152,+127
30 Jan 2024,19:30,Boston Celtics,Indiana Pacers,129,124,-345,+270
30 Jan 2024,19:30,Atlanta Hawks,Los Angeles Lakers,138,122,-217,+179
30 Jan 2024,20:00,Chicago Bulls,Toronto Raptors,107,118,-294,+233
30 Jan 2024,22:00,Golden State Warriors,Philadelphia 76ers,119,107,-135,+116
31 Jan 2024,19:00,Washington Wizards,Los Angeles Clippers,109,125,+343,-455
31 Jan 2024,19:00,Cleveland Cavaliers,Detroit Pistons,128,121,-909,+591
31 Jan 2024,19:00,Charlotte Hornets,Chicago Bulls,110,117,+187,-227
31 Jan 2024,19:30,Miami Heat,Sacramento Kings,115,106,-133,+114
31 Jan 2024,20:00,San Antonio Spurs,Orlando Magic,98,108,+202,-250
31 Jan 2024,20:00,Oklahoma City Thunder,Denver Nuggets,105,100,-222,+183
31 Jan 2024,20:00,Minnesota Timberwolves,Dallas Mavericks,121,87,-909,+604
31 Jan 2024,20:00,Houston Rockets,New Orleans Pelicans,99,110,-116,-101
31 Jan 2024,20:30,Brooklyn Nets,Phoenix Suns,120,136,+139,-164
31 Jan 2024,22:00,Portland Trail Blazers,Milwaukee Bucks,119,116,+401,-556
01 Feb 2024,19:30,New York Knicks,Indiana Pacers,109,105,-127,+106
01 Feb 2024,19:30,Boston Celtics,Los Angeles Lakers,105,114,-1667,+910
01 Feb 2024,20:00,Memphis Grizzlies,Cleveland Cavaliers,101,108,+286,-370
01 Feb 2024,22:00,Utah Jazz,Philadelphia 76ers,124,127,-196,+164
02 Feb 2024,19:00,Washington Wizards,Miami Heat,102,110,+262,-333
02 Feb 2024,19:00,Detroit Pistons,Los Angeles Clippers,125,136,+482,-714
02 Feb 2024,19:30,Indiana Pacers,Sacramento Kings,122,133,+146,-172
02 Feb 2024,19:30,Atlanta Hawks,Phoenix Suns,129,120,+129,-152
02 Feb 2024,20:00,San Antonio Spurs,New Orleans Pelicans,113,114,+281,-357
02 Feb 2024,20:00,Oklahoma City Thunder,Charlotte Hornets,126,106,-1429,+802
02 Feb 2024,20:00,Minnesota Timberwolves,Orlando Magic,106,108,-278,+220
02 Feb 2024,20:00,Memphis Grizzlies,Golden State Warriors,101,121,+242,-312
02 Feb 2024,20:00,Houston Rockets,Toronto Raptors,135,106,-179,+150
02 Feb 2024,21:00,Denver Nuggets,Portland Trail Blazers,120,108,-1000,+638
03 Feb 2024,18:00,Philadelphia 76ers,Brooklyn Nets,121,136,-127,+108
03 Feb 2024,19:30,Atlanta Hawks,Golden State Warriors,141,134,-132,+112
03 Feb 2024,20:00,Chicago Bulls,Sacramento Kings,115,123,-114,-103
03 Feb 2024,20:30,San Antonio Spurs,Cleveland Cavaliers,101,117,+374,-500
03 Feb 2024,20:30,New York Knicks,Los Angeles Lakers,105,113,-132,+112
03 Feb 2024,20:30,Dallas Mavericks,Milwaukee Bucks,117,129,+142,-167
04 Feb 2024,15:00,Detroit Pistons,Orlando Magic,99,111,+209,-256
04 Feb 2024,15:30,Washington Wizards,Phoenix Suns,112,140,+418,-625
04 Feb 2024,18:00,Miami Heat,Los Angeles Clippers,95,103,+166,-200
04 Feb 2024,18:00,Charlotte Hornets,Indiana Pacers,99,115,+457,-667
04 Feb 2024,18:00,Boston Celtics,Memphis Grizzlies,131,91,-2500,+1198
04 Feb 2024,19:00,Oklahoma City Thunder,Toronto Raptors,135,127,-370,+288
04 Feb 2024,19:00,Minnesota Timberwolves,Houston Rockets,111,90,-323,+252
04 Feb 2024,20:00,Utah Jazz,Milwaukee Bucks,123,108,-139,+119
04 Feb 2024,20:30,Denver Nuggets,Portland Trail Blazers,112,103,-1429,+813
05 Feb 2024,19:00,Philadelphia 76ers,Dallas Mavericks,102,118,+124,-145
05 Feb 2024,19:00,Cleveland Cavaliers,Sacramento Kings,136,110,-196,+162
05 Feb 2024,19:00,Charlotte Hornets,Los Angeles Lakers,118,124,+574,-909
05 Feb 2024,19:30,Brooklyn Nets,Golden State Warriors,98,109,-105,-112
05 Feb 2024,19:30,Atlanta Hawks,Los Angeles Clippers,144,149,+147,-172
05 Feb 2024,20:00,New Orleans Pelicans,Toronto Raptors,138,100,-556,+390
06 Feb 2024,19:00,Indiana Pacers,Houston Rockets,132,129,-333,+265
06 Feb 2024,19:30,New York Knicks,Memphis Grizzlies,123,113,-1000,+659
06 Feb 2024,19:30,Miami Heat,Orlando Magic,121,95,-159,+136
06 Feb 2024,19:30,Brooklyn Nets,Dallas Mavericks,107,119,+124,-145
06 Feb 2024,20:00,Chicago Bulls,Minnesota Timberwolves,129,123,+170,-204
06 Feb 2024,21:00,Utah Jazz,Oklahoma City Thunder,124,117,+131,-154
06 Feb 2024,22:00,Phoenix Suns,Milwaukee Bucks,114,106,-227,+184
07 Feb 2024,19:00,Washington Wizards,Cleveland Cavaliers,106,114,+491,-714
07 Feb 2024,19:00,Charlotte Hornets,Toronto Raptors,117,123,+225,-278
07 Feb 2024,19:30,Philadelphia 76ers,Golden State Warriors,104,127,+131,-154
07 Feb 2024,19:30,Miami Heat,San Antonio Spurs,116,104,-345,+273
07 Feb 2024,19:30,Boston Celtics,Atlanta Hawks,125,117,-769,+500
07 Feb 2024,22:00,Sacramento Kings,Detroit Pistons,120,133,-909,+611
07 Feb 2024,22:00,Los Angeles Clippers,New Orleans Pelicans,106,117,-213,+177
08 Feb 2024,19:00,Orlando Magic,San Antonio Spurs,127,111,-526,+380
08 Feb 2024,19:00,Indiana Pacers,Golden State Warriors,109,131,-222,+179
08 Feb 2024,19:30,New York Knicks,Dallas Mavericks,108,122,+192,-238
08 Feb 2024,19:30,Brooklyn Nets,Cleveland Cavaliers,95,118,+241,-312
08 Feb 2024,20:00,Milwaukee Bucks,Minnesota Timberwolves,105,129,+112,-132
08 Feb 2024,20:00,Memphis Grizzlies,Chicago Bulls,110,118,+177,-213
08 Feb 2024,21:00,Phoenix Suns,Utah Jazz,129,115,-208,+175
08 Feb 2024,22:00,Portland Trail Blazers,Detroit Pistons,122,128,-185,+154
08 Feb 2024,22:00,Los Angeles Lakers,Denver Nuggets,106,114,+129,-149
09 Feb 2024,19:00,Philadelphia 76ers,Atlanta Hawks,121,127,+139,-164
09 Feb 2024,19:30,Toronto Raptors,Houston Rockets,107,104,-143,+123
09 Feb 2024,19:30,Boston Celtics,Washington Wizards,133,129,-2500,+1240
09 Feb 2024,20:00,Milwaukee Bucks,Charlotte Hornets,120,84,-1667,+934
09 Feb 2024,22:00,Sacramento Kings,Denver Nuggets,135,106,-149,+127
09 Feb 2024,22:30,Los Angeles Lakers,New Orleans Pelicans,139,122,+119,-141
10 Feb 2024,15:00,Dallas Mavericks,Oklahoma City Thunder,146,111,+102,-119
10 Feb 2024,15:30,Los Angeles Clippers,Detroit Pistons,112,106,-1667,+901
10 Feb 2024,18:00,Brooklyn Nets,San Antonio Spurs,123,103,-233,+190
10 Feb 2024,19:00,Washington Wizards,Philadelphia 76ers,113,119,+179,-217
10 Feb 2024,19:00,Orlando Magic,Chicago Bulls,114,108,-204,+171
10 Feb 2024,19:00,Charlotte Hornets,Memphis Grizzlies,115,106,+169,-204
10 Feb 2024,19:30,Toronto Raptors,Cleveland Cavaliers,95,119,+290,-370
10 Feb 2024,19:30,New York Knicks,Indiana Pacers,111,125,+138,-159
10 Feb 2024,19:30,Atlanta Hawks,Houston Rockets,122,113,-278,+223
10 Feb 2024,20:30,Golden State Warriors,Phoenix Suns,113,112,+104,-120
10 Feb 2024,22:00,Portland Trail Blazers,New Orleans Pelicans,84,93,+280,-357
11 Feb 2024,14:00,Miami Heat,Boston Celtics,106,110,+246,-312
11 Feb 2024,15:00,Oklahoma City Thunder,Sacramento Kings,127,113,-156,+133
12 Feb 2024,19:00,Cleveland Cavaliers,Philadelphia 76ers,121,123,-667,+463
12 Feb 2024,19:00,Charlotte Hornets,Indiana Pacers,111,102,+371,-500
12 Feb 2024,19:30,Toronto Raptors,San Antonio Spurs,99,122,-238,+195
12 Feb 2024,19:30,Atlanta Hawks,Chicago Bulls,126,136,-196,+163
12 Feb 2024,20:00,Milwaukee Bucks,Denver Nuggets,112,95,-115,-102
12 Feb 2024,20:00,Memphis Grizzlies,New Orleans Pelicans,87,96,+340,-455
12 Feb 2024,20:00,Houston Rockets,New York Knicks,105,103,-108,-108
12 Feb 2024,20:30,Dallas Mavericks,Washington Wizards,112,104,-769,+505
12 Feb 2024,21:00,Utah Jazz,Golden State Warriors,107,129,-105,-112
12 Feb 2024,22:30,Los Angeles Clippers,Minnesota Timberwolves,100,121,-200,+165
13 Feb 2024,19:30,Orlando Magic,Oklahoma City Thunder,113,127,+120,-141
13 Feb 2024,19:30,Brooklyn Nets,Boston Celtics,110,118,+267,-333
13 Feb 2024,20:00,Milwaukee Bucks,Miami Heat,97,123,-303,+246
13 Feb 2024,22:00,Portland Trail Blazers,Minnesota Timberwolves,109,121,+297,-385
13 Feb 2024,22:00,Phoenix Suns,Sacramento Kings,130,125,-182,+154
13 Feb 2024,22:30,Los Angeles Lakers,Detroit Pistons,125,111,-625,+446
14 Feb 2024,19:00,Philadelphia 76ers,Miami Heat,104,109,-139,+118
14 Feb 2024,19:00,Orlando Magic,New York Knicks,118,100,-161,+138
14 Feb 2024,19:00,Charlotte Hornets,Atlanta Hawks,122,99,+218,-270
14 Feb 2024,19:30,Toronto Raptors,Indiana Pacers,125,127,+123,-145
14 Feb 2024,19:30,Cleveland Cavaliers,Chicago Bulls,108,105,-455,+334
14 Feb 2024,19:30,Boston Celtics,Brooklyn Nets,136,86,-769,+498
14 Feb 2024,20:00,New Orleans Pelicans,Washington Wizards,133,126,-1250,+721
14 Feb 2024,20:00,Memphis Grizzlies,Houston Rockets,121,113,+116,-135
14 Feb 2024,20:30,Dallas Mavericks,San Antonio Spurs,116,93,-667,+448
14 Feb 2024,21:00,Utah Jazz,Los Angeles Lakers,122,138,-189,+159
14 Feb 2024,21:00,Phoenix Suns,Detroit Pistons,116,100,-1000,+647
14 Feb 2024,21:00,Denver Nuggets,Sacramento Kings,98,102,-208,+173
14 Feb 2024,22:00,Golden State Warriors,Los Angeles Clippers,125,130,-164,+140
15 Feb 2024,20:30,Memphis Grizzlies,Milwaukee Bucks,113,110,+661,-1000
15 Feb 2024,21:00,Utah Jazz,Golden State Warriors,137,140,+117,-135
15 Feb 2024,22:00,Portland Trail Blazers,Minnesota Timberwolves,91,128,+357,-476
22 Feb 2024,19:00,Toronto Raptors,Brooklyn Nets,121,93,-116,-101
22 Feb 2024,19:00,Philadelphia 76ers,New York Knicks,96,110,-123,+104
22 Feb 2024,19:00,Indiana Pacers,Detroit Pistons,129,115,-769,+526
22 Feb 2024,19:00,Cleveland Cavaliers,Orlando Magic,109,116,-217,+177
22 Feb 2024,19:30,Dallas Mavericks,Phoenix Suns,123,113,-135,+114
22 Feb 2024,20:00,Oklahoma City Thunder,Los Angeles Clippers,129,107,-120,+102
22 Feb 2024,20:00,New Orleans Pelicans,Houston Rockets,127,105,-263,+212
22 Feb 2024,20:00,Chicago Bulls,Boston Celtics,112,129,+283,-357
22 Feb 2024,21:00,Utah Jazz,Charlotte Hornets,107,115,-476,+345
22 Feb 2024,21:00,Denver Nuggets,Washington Wizards,130,110,-1429,+814
22 Feb 2024,22:00,Sacramento Kings,San Antonio Spurs,127,122,-588,+405
22 Feb 2024,22:00,Golden State Warriors,Los Angeles Lakers,128,110,-238,+191
23 Feb 2024,19:30,Philadelphia 76ers,Cleveland Cavaliers,104,97,+112,-132
23 Feb 2024,19:30,Atlanta Hawks,Toronto Raptors,121,123,-312,+242
23 Feb 2024,20:00,Oklahoma City Thunder,Washington Wizards,147,106,-1667,+930
23 Feb 2024,20:00,New Orleans Pelicans,Miami Heat,95,106,-132,+112
23 Feb 2024,20:00,Memphis Grizzlies,Los Angeles Clippers,95,101,+326,-435
23 Feb 2024,20:00,Houston Rockets,Phoenix Suns,114,110,+121,-143
23 Feb 2024,22:00,Portland Trail Blazers,Denver Nuggets,112,127,+290,-370
23 Feb 2024,22:00,Minnesota Timberwolves,Milwaukee Bucks,107,112,-182,+152
23 Feb 2024,22:00,Golden State Warriors,Charlotte Hornets,97,84,-769,+519
23 Feb 2024,22:30,Los Angeles Lakers,San Antonio Spurs,123,118,-556,+401
24 Feb 2024,20:00,Detroit Pistons,Orlando Magic,109,112,+279,-357
24 Feb 2024,20:30,New York Knicks,Boston Celtics,102,116,+199,-244
24 Feb 2024,21:00,Minnesota Timberwolves,Brooklyn Nets,101,86,-333,+264
25 Feb 2024,13:00,Philadelphia 76ers,Milwaukee Bucks,98,119,+168,-204
25 Feb 2024,15:30,Phoenix Suns,Los Angeles Lakers,123,113,-159,+135
25 Feb 2024,17:00,Indiana Pacers,Dallas Mavericks,133,111,+110,-130
25 Feb 2024,18:00,Washington Wizards,Cleveland Cavaliers,105,114,+645,-1000
25 Feb 2024,19:00,New Orleans Pelicans,Chicago Bulls,106,114,-200,+168
25 Feb 2024,19:00,Houston Rockets,Oklahoma City Thunder,110,123,+204,-256
25 Feb 2024,19:00,Golden State Warriors,Denver Nuggets,103,119,-128,+108
25 Feb 2024,19:00,Atlanta Hawks,Orlando Magic,109,92,-128,+108
25 Feb 2024,20:00,Utah Jazz,San Antonio Spurs,128,109,-270,+218
25 Feb 2024,21:00,Portland Trail Blazers,Charlotte Hornets,80,93,-164,+139
25 Feb 2024,21:30,Los Angeles Clippers,Sacramento Kings,107,123,-182,+150
26 Feb 2024,19:00,Indiana Pacers,Toronto Raptors,122,130,-233,+189
26 Feb 2024,19:30,New York Knicks,Detroit Pistons,113,111,-667,+455
26 Feb 2024,20:00,Memphis Grizzlies,Brooklyn Nets,86,111,+120,-141
26 Feb 2024,22:00,Sacramento Kings,Miami Heat,110,121,-294,+233
27 Feb 2024,19:00,Washington Wizards,Golden State Warriors,112,123,+413,-588
27 Feb 2024,19:00,Orlando Magic,Brooklyn Nets,108,81,-256,+206
27 Feb 2024,19:00,Cleveland Cavaliers,Dallas Mavericks,121,119,-169,+143
27 Feb 2024,19:30,New York Knicks,New Orleans Pelicans,92,115,+204,-250
27 Feb 2024,19:30,Boston Celtics,Philadelphia 76ers,117,99,-667,+451
27 Feb 2024,19:30,Atlanta Hawks,Utah Jazz,124,97,-127,+108
27 Feb 2024,20:00,Milwaukee Bucks,Charlotte Hornets,123,85,-1250,+692
27 Feb 2024,20:00,Chicago Bulls,Detroit Pistons,95,105,-526,+376
05 Mar 2024,19:00,Charlotte Hornets,Orlando Magic,89,101,+287,-357
05 Mar 2024,19:30,Toronto Raptors,New Orleans Pelicans,98,139,+345,-455
05 Mar 2024,19:30,New York Knicks,Atlanta Hawks,100,116,-123,+104
05 Mar 2024,19:30,Miami Heat,Detroit Pistons,118,110,-625,+461
05 Mar 2024,19:30,Brooklyn Nets,Philadelphia 76ers,112,107,-108,-109
05 Mar 2024,19:30,Cleveland Cavaliers,Boston Celtics,105,104,+301,-385
05 Mar 2024,20:00,Houston Rockets,San Antonio Spurs,114,101,-278,+229
05 Mar 2024,20:30,Dallas Mavericks,Indiana Pacers,120,137,-217,+181
05 Mar 2024,22:00,Denver Nuggets,Phoenix Suns,107,117,-385,+313
06 Mar 2024,19:00,Washington Wizards,Orlando Magic,109,119,+224,-270
06 Mar 2024,19:30,Philadelphia 76ers,Memphis Grizzlies,109,115,-172,+146
06 Mar 2024,19:30,Houston Rockets,Los Angeles Clippers,116,122,+210,-256
06 Mar 2024,19:30,Atlanta Hawks,Cleveland Cavaliers,112,101,-145,+127
06 Mar 2024,21:00,Utah Jazz,Chicago Bulls,117,119,+145,-169
06 Mar 2024,22:00,Portland Trail Blazers,Oklahoma City Thunder,120,128,+575,-833
06 Mar 2024,22:00,Golden State Warriors,Milwaukee Bucks,125,90,-143,+124
06 Mar 2024,22:30,Los Angeles Lakers,Sacramento Kings,120,130,-149,+127
07 Mar 2024,19:00,Indiana Pacers,Minnesota Timberwolves,111,113,-114,-102
07 Mar 2024,19:00,Detroit Pistons,Brooklyn Nets,118,112,+116,-135
07 Mar 2024,19:30,Dallas Mavericks,Miami Heat,114,108,-192,+163
07 Mar 2024,21:00,Phoenix Suns,Toronto Raptors,120,113,-556,+409
07 Mar 2024,22:00,Sacramento Kings,San Antonio Spurs,131,129,-714,+499
07 Mar 2024,22:00,Golden State Warriors,Chicago Bulls,122,125,-357,+296
07 Mar 2024,22:00,Denver Nuggets,Boston Celtics,115,109,+110,-127
08 Mar 2024,19:00,Washington Wizards,Charlotte Hornets,112,100,-137,+121
08 Mar 2024,19:00,Philadelphia 76ers,New Orleans Pelicans,95,103,+266,-323
08 Mar 2024,19:30,New York Knicks,Orlando Magic,98,74,-141,+122
08 Mar 2024,19:30,Cleveland Cavaliers,Minnesota Timberwolves,113,104,-115,-101
08 Mar 2024,20:00,Oklahoma City Thunder,Miami Heat,107,100,-385,+301
08 Mar 2024,20:00,Memphis Grizzlies,Atlanta Hawks,92,99,+135,-154
08 Mar 2024,22:00,Portland Trail Blazers,Houston Rockets,107,123,+220,-263
08 Mar 2024,22:00,Los Angeles Lakers,Milwaukee Bucks,123,122,+156,-182
09 Mar 2024,16:00,Los Angeles Clippers,Chicago Bulls,112,102,-323,+264
09 Mar 2024,19:00,Detroit Pistons,Dallas Mavericks,124,142,+308,-385
09 Mar 2024,19:00,Charlotte Hornets,Brooklyn Nets,110,99,+200,-238
09 Mar 2024,20:30,Phoenix Suns,Boston Celtics,107,117,+184,-217
09 Mar 2024,20:30,Golden State Warriors,San Antonio Spurs,113,126,-714,+523
09 Mar 2024,21:00,Denver Nuggets,Utah Jazz,142,121,-769,+546
09 Mar 2024,22:10,Portland Trail Blazers,Toronto Raptors,128,118,+121,-137
10 Mar 2024,15:00,Los Angeles Clippers,Milwaukee Bucks,117,124,+206,-244
10 Mar 2024,18:00,Sacramento Kings,Houston Rockets,104,112,-270,+225
10 Mar 2024,18:00,Orlando Magic,Indiana Pacers,97,111,-103,-111
10 Mar 2024,18:00,Miami Heat,Washington Wizards,108,110,-625,+463
10 Mar 2024,18:00,Atlanta Hawks,New Orleans Pelicans,103,116,+204,-244
10 Mar 2024,19:00,Oklahoma City Thunder,Memphis Grizzlies,124,93,-1250,+780
10 Mar 2024,19:00,New York Knicks,Philadelphia 76ers,73,79,-278,+229
10 Mar 2024,19:00,Cleveland Cavaliers,Brooklyn Nets,101,120,-256,+219
10 Mar 2024,21:30,Los Angeles Lakers,Minnesota Timberwolves,120,109,-208,+181
11 Mar 2024,19:00,Detroit Pistons,Charlotte Hornets,114,97,-196,+167
11 Mar 2024,19:30,Cleveland Cavaliers,Phoenix Suns,111,117,+216,-263
11 Mar 2024,20:00,San Antonio Spurs,Golden State Warriors,102,112,+169,-196
11 Mar 2024,20:00,Chicago Bulls,Dallas Mavericks,92,127,+137,-159
11 Mar 2024,21:00,Denver Nuggets,Toronto Raptors,125,119,-2000,+1006
11 Mar 2024,22:30,Portland Trail Blazers,Boston Celtics,99,121,+468,-667
12 Mar 2024,19:30,New York Knicks,Philadelphia 76ers,106,79,-227,+190
12 Mar 2024,20:00,Oklahoma City Thunder,Indiana Pacers,111,121,-213,+179
12 Mar 2024,20:00,Memphis Grizzlies,Washington Wizards,109,97,+112,-130
12 Mar 2024,20:30,San Antonio Spurs,Houston Rockets,101,103,+129,-149
12 Mar 2024,21:00,Utah Jazz,Boston Celtics,107,123,+215,-263
12 Mar 2024,22:00,Sacramento Kings,Milwaukee Bucks,129,94,-122,+104
12 Mar 2024,22:00,Los Angeles Clippers,Minnesota Timberwolves,100,118,-233,+196
13 Mar 2024,19:00,Orlando Magic,Brooklyn Nets,114,106,-244,+200
13 Mar 2024,19:00,Detroit Pistons,Toronto Raptors,113,104,-159,+138
13 Mar 2024,19:30,Miami Heat,Denver Nuggets,88,100,+137,-159
13 Mar 2024,19:30,Indiana Pacers,Chicago Bulls,129,132,-200,+171
13 Mar 2024,20:00,New Orleans Pelicans,Cleveland Cavaliers,95,116,-227,+188
13 Mar 2024,20:00,Memphis Grizzlies,Charlotte Hornets,98,110,+118,-135
13 Mar 2024,20:30,Dallas Mavericks,Golden State Warriors,109,99,-357,+287
13 Mar 2024,22:00,Sacramento Kings,Los Angeles Lakers,120,107,+114,-132
13 Mar 2024,22:00,Portland Trail Blazers,Atlanta Hawks,106,102,+158,-185
14 Mar 2024,19:30,Boston Celtics,Phoenix Suns,127,112,-238,+191
14 Mar 2024,20:00,Milwaukee Bucks,Philadelphia 76ers,114,105,-294,+239
14 Mar 2024,20:00,Houston Rockets,Washington Wizards,135,119,-370,+287
14 Mar 2024,20:00,Chicago Bulls,Los Angeles Clippers,111,126,+197,-238
14 Mar 2024,22:00,Portland Trail Blazers,New York Knicks,93,105,+518,-714
14 Mar 2024,22:00,Oklahoma City Thunder,Dallas Mavericks,126,119,-455,+355
15 Mar 2024,19:00,Detroit Pistons,Miami Heat,95,108,+270,-333
15 Mar 2024,19:00,Charlotte Hornets,Phoenix Suns,96,107,+418,-556
15 Mar 2024,19:30,Toronto Raptors,Orlando Magic,103,113,+254,-312
15 Mar 2024,20:00,New Orleans Pelicans,Los Angeles Clippers,112,104,-263,+213
15 Mar 2024,20:30,San Antonio Spurs,Denver Nuggets,106,117,+386,-526
15 Mar 2024,21:30,Utah Jazz,Atlanta Hawks,124,122,+100,-115
16 Mar 2024,17:00,Houston Rockets,Cleveland Cavaliers,117,103,+167,-196
16 Mar 2024,19:00,Philadelphia 76ers,Charlotte Hornets,109,98,-476,+369
16 Mar 2024,19:00,New Orleans Pelicans,Portland Trail Blazers,126,107,-909,+606
16 Mar 2024,19:00,Indiana Pacers,Brooklyn Nets,121,100,-323,+267
16 Mar 2024,20:00,Memphis Grizzlies,Oklahoma City Thunder,112,118,+411,-526
16 Mar 2024,20:00,Chicago Bulls,Washington Wizards,127,98,-435,+338
16 Mar 2024,20:30,Los Angeles Lakers,Golden State Warriors,121,128,-125,+106
16 Mar 2024,21:30,Utah Jazz,Minnesota Timberwolves,100,119,+247,-303
16 Mar 2024,22:00,Sacramento Kings,New York Knicks,91,98,-149,+129
17 Mar 2024,13:00,Milwaukee Bucks,Phoenix Suns,140,129,+102,-110
17 Mar 2024,15:00,Detroit Pistons,Miami Heat,101,104,+184,-227
17 Mar 2024,15:30,Dallas Mavericks,Denver Nuggets,107,105,-102,-114
17 Mar 2024,18:00,Washington Wizards,Boston Celtics,104,130,+802,-1429
17 Mar 2024,18:00,Orlando Magic,Toronto Raptors,111,96,-625,+457
17 Mar 2024,19:00,San Antonio Spurs,Brooklyn Nets,122,115,-127,+110
17 Mar 2024,21:30,Los Angeles Clippers,Atlanta Hawks,93,110,-455,+354
18 Mar 2024,19:00,Indiana Pacers,Cleveland Cavaliers,103,108,-250,+213
18 Mar 2024,19:30,Philadelphia 76ers,Miami Heat,98,91,-147,+125
18 Mar 2024,19:30,Boston Celtics,Detroit Pistons,119,94,-1667,+903
18 Mar 2024,20:00,Chicago Bulls,Portland Trail Blazers,110,107,-357,+282
18 Mar 2024,21:00,Utah Jazz,Minnesota Timberwolves,104,114,+152,-179
18 Mar 2024,22:00,Sacramento Kings,Memphis Grizzlies,121,111,-667,+467
18 Mar 2024,22:00,Golden State Warriors,New York Knicks,112,119,-238,+202
18 Mar 2024,22:30,Los Angeles Lakers,Atlanta Hawks,136,105,-455,+351
19 Mar 2024,19:00,Washington Wizards,Houston Rockets,114,137,+398,-526
19 Mar 2024,19:00,Orlando Magic,Charlotte Hornets,112,92,-909,+585
19 Mar 2024,19:30,Brooklyn Nets,New Orleans Pelicans,91,104,+223,-270
19 Mar 2024,20:00,San Antonio Spurs,Dallas Mavericks,107,113,+313,-400
19 Mar 2024,21:00,Minnesota Timberwolves,Denver Nuggets,112,115,+247,-303
20 Mar 2024,19:00,Detroit Pistons,Indiana Pacers,103,122,+438,-588
20 Mar 2024,19:00,Cleveland Cavaliers,Miami Heat,104,107,-143,+121
20 Mar 2024,19:30,Toronto Raptors,Sacramento Kings,89,123,+455,-625
20 Mar 2024,19:30,Boston Celtics,Milwaukee Bucks,122,119,-526,+398
20 Mar 2024,20:00,Oklahoma City Thunder,Utah Jazz,119,107,-1429,+816
20 Mar 2024,22:00,Portland Trail Blazers,Los Angeles Clippers,103,116,+497,-714
20 Mar 2024,22:00,Phoenix Suns,Philadelphia 76ers,115,102,-417,+330
20 Mar 2024,22:00,Golden State Warriors,Memphis Grizzlies,137,116,-625,+461
21 Mar 2024,19:00,Washington Wizards,Sacramento Kings,109,102,+459,-625
21 Mar 2024,19:00,Orlando Magic,New Orleans Pelicans,121,106,+121,-139
21 Mar 2024,20:00,Milwaukee Bucks,Brooklyn Nets,115,108,-500,+384
21 Mar 2024,20:00,Houston Rockets,Chicago Bulls,127,117,-154,+131
21 Mar 2024,20:30,Dallas Mavericks,Utah Jazz,113,97,-1111,+699
21 Mar 2024,21:00,Denver Nuggets,New York Knicks,113,100,-385,+305
21 Mar 2024,22:30,Phoenix Suns,Atlanta Hawks,128,115,-435,+337
