Date,Time,Home Team,Away Team,Home Score,Away Score,Home Odds,Away Odds
04 Dec 2022,18:00,Brooklyn Nets,Boston Celtics,92,103,+112,-133
04 Dec 2022,21:00,Portland Trail Blazers,Indiana Pacers,116,100,-204,+174
05 Dec 2022,19:00,Orlando Magic,Milwaukee Bucks,102,109,+399,-556
05 Dec 2022,19:00,Charlotte Hornets,Los Angeles Clippers,117,119,+202,-250
05 Dec 2022,19:30,Toronto Raptors,Boston Celtics,110,116,-122,+104
05 Dec 2022,19:30,Atlanta Hawks,Oklahoma City Thunder,114,121,-244,+200
05 Dec 2022,20:00,Memphis Grizzlies,Miami Heat,101,93,+170,-200
05 Dec 2022,20:00,Houston Rockets,Philadelphia 76ers,132,123,+275,-345
05 Dec 2022,20:30,Dallas Mavericks,Phoenix Suns,130,111,-156,+133
05 Dec 2022,22:00,Golden State Warriors,Indiana Pacers,104,112,-769,+508
06 Dec 2022,19:30,Miami Heat,Detroit Pistons,96,116,-312,+254
06 Dec 2022,19:30,Cleveland Cavaliers,Los Angeles Lakers,116,102,-227,+186
06 Dec 2022,22:00,Denver Nuggets,Dallas Mavericks,115,116,-182,+156
07 Dec 2022,19:00,Orlando Magic,Los Angeles Clippers,116,111,+215,-263
07 Dec 2022,19:30,Toronto Raptors,Los Angeles Lakers,126,113,-833,+560
07 Dec 2022,19:30,New York Knicks,Atlanta Hawks,113,89,-137,+116
07 Dec 2022,19:30,Brooklyn Nets,Charlotte Hornets,122,116,-500,+391
07 Dec 2022,20:00,New Orleans Pelicans,Detroit Pistons,104,98,-556,+428
07 Dec 2022,20:00,Minnesota Timberwolves,Indiana Pacers,121,115,-185,+159
07 Dec 2022,20:00,Milwaukee Bucks,Sacramento Kings,126,113,-256,+210
07 Dec 2022,20:00,Memphis Grizzlies,Oklahoma City Thunder,123,102,-370,+288
07 Dec 2022,20:00,Chicago Bulls,Washington Wizards,115,111,-200,+169
07 Dec 2022,21:00,Utah Jazz,Golden State Warriors,124,123,-222,+184
07 Dec 2022,22:00,Phoenix Suns,Boston Celtics,98,125,-130,+110
08 Dec 2022,19:30,Miami Heat,Los Angeles Clippers,115,110,-256,+211
08 Dec 2022,20:30,San Antonio Spurs,Houston Rockets,118,109,+112,-132
08 Dec 2022,22:00,Portland Trail Blazers,Denver Nuggets,120,121,+108,-127
09 Dec 2022,19:00,Orlando Magic,Toronto Raptors,113,109,+282,-357
09 Dec 2022,19:00,Indiana Pacers,Washington Wizards,121,111,-169,+144
09 Dec 2022,19:00,Charlotte Hornets,New York Knicks,102,121,+147,-172
09 Dec 2022,19:30,Philadelphia 76ers,Los Angeles Lakers,133,122,-192,+165
09 Dec 2022,19:30,Cleveland Cavaliers,Sacramento Kings,95,106,-164,+140
09 Dec 2022,19:30,Brooklyn Nets,Atlanta Hawks,120,116,-312,+249
09 Dec 2022,20:00,Memphis Grizzlies,Detroit Pistons,114,103,-556,+408
09 Dec 2022,20:30,New Orleans Pelicans,Phoenix Suns,128,117,-102,-115
09 Dec 2022,21:00,Utah Jazz,Minnesota Timberwolves,108,118,-108,-109
09 Dec 2022,22:00,Dallas Mavericks,Milwaukee Bucks,105,106,-105,-112
10 Dec 2022,17:00,Miami Heat,San Antonio Spurs,111,115,-833,+556
10 Dec 2022,19:00,Washington Wizards,Los Angeles Clippers,107,114,+168,-200
10 Dec 2022,19:00,Indiana Pacers,Brooklyn Nets,133,136,-333,+269
10 Dec 2022,19:30,Cleveland Cavaliers,Oklahoma City Thunder,110,102,-192,+164
10 Dec 2022,20:00,Chicago Bulls,Dallas Mavericks,144,115,-196,+166
10 Dec 2022,20:30,Golden State Warriors,Boston Celtics,123,107,+117,-137
10 Dec 2022,21:00,Denver Nuggets,Utah Jazz,115,110,-667,+458
10 Dec 2022,22:00,Portland Trail Blazers,Minnesota Timberwolves,124,118,-208,+175
11 Dec 2022,15:30,New Orleans Pelicans,Phoenix Suns,129,124,-161,+138
11 Dec 2022,18:00,Philadelphia 76ers,Charlotte Hornets,131,113,-526,+399
11 Dec 2022,18:00,Orlando Magic,Toronto Raptors,111,99,+213,-256
11 Dec 2022,18:00,New York Knicks,Sacramento Kings,112,99,-139,+118
11 Dec 2022,18:00,Detroit Pistons,Los Angeles Lakers,117,124,+177,-213
11 Dec 2022,18:30,Atlanta Hawks,Chicago Bulls,123,122,-156,+135
11 Dec 2022,19:00,Houston Rockets,Milwaukee Bucks,97,92,+351,-476
12 Dec 2022,19:00,Washington Wizards,Brooklyn Nets,100,112,+179,-217
12 Dec 2022,19:00,Indiana Pacers,Miami Heat,82,87,+138,-161
12 Dec 2022,20:00,Memphis Grizzlies,Atlanta Hawks,128,103,-435,+338
12 Dec 2022,20:30,San Antonio Spurs,Cleveland Cavaliers,112,111,+329,-435
12 Dec 2022,20:30,Dallas Mavericks,Oklahoma City Thunder,121,114,-357,+287
12 Dec 2022,22:00,Portland Trail Blazers,Minnesota Timberwolves,133,112,-169,+146
12 Dec 2022,22:30,Los Angeles Clippers,Boston Celtics,113,93,+152,-179
13 Dec 2022,19:00,Philadelphia 76ers,Sacramento Kings,123,103,-179,+152
13 Dec 2022,19:30,Milwaukee Bucks,Golden State Warriors,128,111,-141,+121
13 Dec 2022,20:00,Houston Rockets,Phoenix Suns,111,97,+218,-263
13 Dec 2022,21:00,Utah Jazz,New Orleans Pelicans,121,100,+110,-128
13 Dec 2022,22:00,Los Angeles Lakers,Boston Celtics,118,122,+146,-172
14 Dec 2022,19:00,Orlando Magic,Atlanta Hawks,135,124,+125,-147
14 Dec 2022,19:00,Indiana Pacers,Golden State Warriors,125,119,+104,-120
14 Dec 2022,19:00,Charlotte Hornets,Detroit Pistons,134,141,-182,+156
14 Dec 2022,19:30,Toronto Raptors,Sacramento Kings,123,124,-192,+164
14 Dec 2022,19:30,Chicago Bulls,New York Knicks,120,128,-161,+138
14 Dec 2022,20:00,San Antonio Spurs,Portland Trail Blazers,112,128,+236,-294
14 Dec 2022,20:00,Oklahoma City Thunder,Miami Heat,108,110,+120,-139
14 Dec 2022,21:00,Denver Nuggets,Washington Wizards,141,128,-667,+476
14 Dec 2022,21:00,Dallas Mavericks,Cleveland Cavaliers,90,105,-139,+120
14 Dec 2022,22:00,Los Angeles Clippers,Minnesota Timberwolves,99,88,-286,+229
15 Dec 2022,20:00,Memphis Grizzlies,Milwaukee Bucks,142,101,-152,+131
15 Dec 2022,20:00,Houston Rockets,Miami Heat,108,111,+125,-147
15 Dec 2022,21:00,Utah Jazz,New Orleans Pelicans,132,129,-102,-115
15 Dec 2022,22:30,Los Angeles Clippers,Phoenix Suns,95,111,+199,-238
16 Dec 2022,19:00,Detroit Pistons,Sacramento Kings,113,122,+202,-244
16 Dec 2022,19:00,Charlotte Hornets,Atlanta Hawks,106,125,-141,+120
16 Dec 2022,19:30,Toronto Raptors,Brooklyn Nets,116,119,+100,-118
16 Dec 2022,19:30,Philadelphia 76ers,Golden State Warriors,118,106,-417,+322
16 Dec 2022,19:30,Cleveland Cavaliers,Indiana Pacers,118,112,-333,+273
16 Dec 2022,19:30,Boston Celtics,Orlando Magic,109,117,-1000,+658
16 Dec 2022,20:00,Oklahoma City Thunder,Minnesota Timberwolves,110,112,-189,+161
16 Dec 2022,20:00,Chicago Bulls,New York Knicks,91,114,-145,+125
16 Dec 2022,20:30,Dallas Mavericks,Portland Trail Blazers,130,110,-179,+152
16 Dec 2022,22:00,Los Angeles Lakers,Denver Nuggets,126,108,+108,-127
17 Dec 2022,16:00,Los Angeles Clippers,Washington Wizards,102,93,-200,+169
17 Dec 2022,17:00,San Antonio Spurs,Miami Heat,101,111,+258,-323
17 Dec 2022,20:00,Oklahoma City Thunder,Memphis Grizzlies,115,109,+445,-625
17 Dec 2022,20:00,Milwaukee Bucks,Utah Jazz,123,97,-130,+112
17 Dec 2022,20:00,Houston Rockets,Portland Trail Blazers,95,107,+131,-152
17 Dec 2022,20:00,Cleveland Cavaliers,Dallas Mavericks,100,99,-385,+301
17 Dec 2022,21:00,Phoenix Suns,New Orleans Pelicans,118,114,-147,+125
18 Dec 2022,15:00,Boston Celtics,Orlando Magic,92,95,-526,+399
18 Dec 2022,17:00,Indiana Pacers,New York Knicks,106,109,-106,-110
18 Dec 2022,18:00,Toronto Raptors,Golden State Warriors,110,126,-233,+193
18 Dec 2022,18:00,Detroit Pistons,Brooklyn Nets,121,124,+277,-345
18 Dec 2022,19:00,Minnesota Timberwolves,Chicago Bulls,150,126,+104,-122
18 Dec 2022,20:00,Denver Nuggets,Charlotte Hornets,119,115,-400,+309
18 Dec 2022,21:30,Los Angeles Lakers,Washington Wizards,119,117,-149,+127
19 Dec 2022,19:00,Philadelphia 76ers,Toronto Raptors,104,101,-263,+218
19 Dec 2022,19:00,Cleveland Cavaliers,Utah Jazz,122,99,-263,+214
19 Dec 2022,19:30,Atlanta Hawks,Orlando Magic,126,125,-370,+290
19 Dec 2022,20:00,Oklahoma City Thunder,Portland Trail Blazers,123,121,+150,-179
19 Dec 2022,20:00,New Orleans Pelicans,Milwaukee Bucks,119,128,-108,-109
19 Dec 2022,20:00,Minnesota Timberwolves,Dallas Mavericks,116,106,+189,-233
19 Dec 2022,20:00,Houston Rockets,San Antonio Spurs,105,124,-189,+160
19 Dec 2022,21:00,Phoenix Suns,Los Angeles Lakers,130,104,-625,+455
19 Dec 2022,22:00,Sacramento Kings,Charlotte Hornets,119,125,-476,+361
20 Dec 2022,19:00,Detroit Pistons,Utah Jazz,111,126,+121,-141
20 Dec 2022,19:30,New York Knicks,Golden State Warriors,132,94,-238,+196
20 Dec 2022,19:30,Miami Heat,Chicago Bulls,103,113,-120,+102
20 Dec 2022,21:00,Phoenix Suns,Washington Wizards,110,113,-286,+233
20 Dec 2022,22:00,Denver Nuggets,Memphis Grizzlies,105,91,+100,-118
21 Dec 2022,19:00,Philadelphia 76ers,Detroit Pistons,113,93,-714,+488
21 Dec 2022,19:00,Cleveland Cavaliers,Milwaukee Bucks,114,106,-135,+116
21 Dec 2022,19:30,New York Knicks,Toronto Raptors,106,113,-132,+112
21 Dec 2022,19:30,Brooklyn Nets,Golden State Warriors,143,113,-588,+430
21 Dec 2022,19:30,Boston Celtics,Indiana Pacers,112,117,-455,+338
21 Dec 2022,19:30,Atlanta Hawks,Chicago Bulls,108,110,-196,+165
21 Dec 2022,20:00,Oklahoma City Thunder,Portland Trail Blazers,101,98,+142,-167
21 Dec 2022,20:00,Minnesota Timberwolves,Dallas Mavericks,99,104,+116,-135
21 Dec 2022,20:00,Houston Rockets,Orlando Magic,110,116,-115,-102
21 Dec 2022,22:00,Sacramento Kings,Los Angeles Lakers,134,120,-345,+275
21 Dec 2022,22:30,Los Angeles Clippers,Charlotte Hornets,126,105,-385,+298
22 Dec 2022,20:00,New Orleans Pelicans,San Antonio Spurs,126,117,-357,+284
22 Dec 2022,21:00,Utah Jazz,Washington Wizards,120,112,-270,+225
23 Dec 2022,19:00,Philadelphia 76ers,Los Angeles Clippers,119,114,-164,+140
23 Dec 2022,19:00,Orlando Magic,San Antonio Spurs,133,113,-233,+193
23 Dec 2022,19:30,New York Knicks,Chicago Bulls,117,118,-233,+191
23 Dec 2022,19:30,Cleveland Cavaliers,Toronto Raptors,107,118,-192,+162
23 Dec 2022,19:30,Brooklyn Nets,Milwaukee Bucks,118,100,-132,+112
23 Dec 2022,19:30,Boston Celtics,Minnesota Timberwolves,121,109,-455,+344
23 Dec 2022,19:30,Atlanta Hawks,Detroit Pistons,130,105,-455,+344
23 Dec 2022,20:00,Oklahoma City Thunder,New Orleans Pelicans,125,128,-127,+108
23 Dec 2022,20:00,Miami Heat,Indiana Pacers,108,111,-238,+196
23 Dec 2022,20:00,Houston Rockets,Dallas Mavericks,106,112,+220,-270
23 Dec 2022,21:00,Denver Nuggets,Portland Trail Blazers,120,107,-217,+183
23 Dec 2022,22:00,Sacramento Kings,Washington Wizards,111,125,-323,+257
23 Dec 2022,22:00,Phoenix Suns,Memphis Grizzlies,100,125,+129,-152
23 Dec 2022,22:30,Los Angeles Lakers,Charlotte Hornets,130,134,-145,+123
25 Dec 2022,12:00,New York Knicks,Philadelphia 76ers,112,119,+108,-127
25 Dec 2022,14:30,Dallas Mavericks,Los Angeles Lakers,124,115,-303,+245
25 Dec 2022,17:00,Boston Celtics,Milwaukee Bucks,139,118,-213,+177
25 Dec 2022,20:00,Golden State Warriors,Memphis Grizzlies,123,109,+231,-286
25 Dec 2022,22:30,Denver Nuggets,Phoenix Suns,128,125,-179,+150
26 Dec 2022,19:00,Detroit Pistons,Los Angeles Clippers,131,142,+183,-222
26 Dec 2022,19:00,Cleveland Cavaliers,Brooklyn Nets,117,125,-132,+112
26 Dec 2022,19:30,Miami Heat,Minnesota Timberwolves,113,110,-106,-109
26 Dec 2022,20:00,San Antonio Spurs,Utah Jazz,126,122,+161,-192
26 Dec 2022,20:00,New Orleans Pelicans,Indiana Pacers,113,93,-128,+110
26 Dec 2022,20:00,Chicago Bulls,Houston Rockets,118,133,-270,+220
26 Dec 2022,22:00,Portland Trail Blazers,Charlotte Hornets,124,113,-208,+175
27 Dec 2022,19:00,Washington Wizards,Philadelphia 76ers,116,111,+161,-189
27 Dec 2022,19:00,Orlando Magic,Los Angeles Lakers,110,129,-147,+127
27 Dec 2022,19:30,Toronto Raptors,Los Angeles Clippers,113,124,-161,+139
27 Dec 2022,19:30,Indiana Pacers,Atlanta Hawks,129,114,+106,-123
27 Dec 2022,19:30,Boston Celtics,Houston Rockets,126,102,-1667,+867
27 Dec 2022,20:00,Oklahoma City Thunder,San Antonio Spurs,130,114,-270,+218
27 Dec 2022,20:00,Memphis Grizzlies,Phoenix Suns,108,125,-312,+252
27 Dec 2022,20:30,Dallas Mavericks,New York Knicks,126,121,-217,+179
27 Dec 2022,22:00,Sacramento Kings,Denver Nuggets,106,113,+131,-154
27 Dec 2022,22:00,Golden State Warriors,Charlotte Hornets,110,105,-204,+174
28 Dec 2022,19:00,Washington Wizards,Phoenix Suns,127,102,+117,-139
28 Dec 2022,19:00,Detroit Pistons,Orlando Magic,121,101,-109,-109
28 Dec 2022,19:30,Miami Heat,Los Angeles Lakers,112,98,-400,+309
28 Dec 2022,19:30,Atlanta Hawks,Brooklyn Nets,107,108,+247,-312
28 Dec 2022,20:00,New Orleans Pelicans,Minnesota Timberwolves,119,118,-250,+206
28 Dec 2022,20:00,Chicago Bulls,Milwaukee Bucks,119,113,+121,-143
28 Dec 2022,22:00,Sacramento Kings,Denver Nuggets,127,126,-145,+125
28 Dec 2022,22:00,Golden State Warriors,Utah Jazz,112,107,+154,-182
29 Dec 2022,19:00,Indiana Pacers,Cleveland Cavaliers,135,126,+146,-172
29 Dec 2022,19:00,Charlotte Hornets,Oklahoma City Thunder,121,113,-139,+119
29 Dec 2022,19:30,Toronto Raptors,Memphis Grizzlies,106,119,+150,-179
29 Dec 2022,19:30,Boston Celtics,Los Angeles Clippers,116,110,-270,+223
29 Dec 2022,20:00,San Antonio Spurs,New York Knicks,122,115,+166,-196
29 Dec 2022,20:30,Dallas Mavericks,Houston Rockets,129,114,-455,+353
30 Dec 2022,19:00,Orlando Magic,Washington Wizards,100,119,+156,-185
30 Dec 2022,19:30,Toronto Raptors,Phoenix Suns,113,104,-132,+112
30 Dec 2022,19:30,Atlanta Hawks,Los Angeles Lakers,121,130,-244,+200
30 Dec 2022,20:00,Milwaukee Bucks,Minnesota Timberwolves,123,114,-312,+252
30 Dec 2022,20:00,Chicago Bulls,Detroit Pistons,132,118,-303,+241
30 Dec 2022,20:30,New Orleans Pelicans,Philadelphia 76ers,127,116,-101,-118
30 Dec 2022,21:00,Denver Nuggets,Miami Heat,124,119,-179,+152
30 Dec 2022,22:00,Sacramento Kings,Utah Jazz,126,125,-154,+131
30 Dec 2022,22:00,Golden State Warriors,Portland Trail Blazers,118,112,-103,-114
31 Dec 2022,15:00,Indiana Pacers,Los Angeles Clippers,131,130,+121,-141
31 Dec 2022,19:00,San Antonio Spurs,Dallas Mavericks,125,126,+235,-294
31 Dec 2022,19:00,Houston Rockets,New York Knicks,88,108,+140,-164
31 Dec 2022,19:00,Chicago Bulls,Cleveland Cavaliers,102,103,+100,-118
31 Dec 2022,19:00,Charlotte Hornets,Brooklyn Nets,106,123,+206,-244
31 Dec 2022,20:00,Oklahoma City Thunder,Philadelphia 76ers,96,115,+123,-143
31 Dec 2022,20:00,Minnesota Timberwolves,Detroit Pistons,104,116,-256,+213
31 Dec 2022,20:00,Memphis Grizzlies,New Orleans Pelicans,116,101,-250,+209
31 Dec 2022,21:00,Utah Jazz,Miami Heat,123,126,-179,+152
01 Jan 2023,20:00,Milwaukee Bucks,Washington Wizards,95,118,-137,+118
01 Jan 2023,20:00,Memphis Grizzlies,Sacramento Kings,118,108,-172,+149
01 Jan 2023,20:00,Denver Nuggets,Boston Celtics,123,111,+139,-164
02 Jan 2023,15:00,New York Knicks,Phoenix Suns,102,83,-141,+120
02 Jan 2023,19:00,Philadelphia 76ers,New Orleans Pelicans,120,111,-208,+175
02 Jan 2023,19:00,Indiana Pacers,Toronto Raptors,122,114,+108,-127
02 Jan 2023,19:00,Cleveland Cavaliers,Chicago Bulls,145,134,-169,+143
02 Jan 2023,19:00,Charlotte Hornets,Los Angeles Lakers,115,121,-128,+108
02 Jan 2023,19:30,Brooklyn Nets,San Antonio Spurs,139,103,-769,+534
02 Jan 2023,20:00,Minnesota Timberwolves,Denver Nuggets,124,111,+150,-179
02 Jan 2023,20:00,Houston Rockets,Dallas Mavericks,106,111,+227,-286
02 Jan 2023,22:00,Portland Trail Blazers,Detroit Pistons,135,106,-417,+334
02 Jan 2023,22:00,Golden State Warriors,Atlanta Hawks,143,141,-120,+104
02 Jan 2023,22:30,Los Angeles Clippers,Miami Heat,100,110,-104,-112
03 Jan 2023,20:00,Oklahoma City Thunder,Boston Celtics,150,117,+453,-625
03 Jan 2023,20:00,Milwaukee Bucks,Washington Wizards,123,113,-303,+243
03 Jan 2023,21:00,Utah Jazz,Sacramento Kings,115,117,-154,+131
04 Jan 2023,19:00,Philadelphia 76ers,Indiana Pacers,129,126,-196,+165
04 Jan 2023,19:00,Orlando Magic,Oklahoma City Thunder,126,115,+100,-118
04 Jan 2023,19:00,Cleveland Cavaliers,Phoenix Suns,90,88,-200,+170
04 Jan 2023,19:00,Charlotte Hornets,Memphis Grizzlies,107,131,+236,-294
04 Jan 2023,19:30,Toronto Raptors,Milwaukee Bucks,101,104,-213,+177
04 Jan 2023,19:30,New York Knicks,San Antonio Spurs,117,114,-455,+350
04 Jan 2023,20:00,New Orleans Pelicans,Houston Rockets,119,108,-286,+233
04 Jan 2023,20:00,Minnesota Timberwolves,Portland Trail Blazers,113,106,+104,-122
04 Jan 2023,20:00,Chicago Bulls,Brooklyn Nets,121,112,+171,-204
04 Jan 2023,22:00,Sacramento Kings,Atlanta Hawks,117,120,-122,+104
04 Jan 2023,22:00,Los Angeles Lakers,Miami Heat,112,109,+290,-370
04 Jan 2023,22:00,Golden State Warriors,Detroit Pistons,119,122,-263,+219
05 Jan 2023,19:00,Orlando Magic,Memphis Grizzlies,115,123,+218,-263
05 Jan 2023,19:30,Dallas Mavericks,Boston Celtics,95,124,+131,-154
05 Jan 2023,20:00,Houston Rockets,Utah Jazz,114,131,+224,-270
05 Jan 2023,22:00,Denver Nuggets,Los Angeles Clippers,122,91,-192,+164
06 Jan 2023,19:00,Philadelphia 76ers,Chicago Bulls,112,126,-204,+171
06 Jan 2023,19:00,Indiana Pacers,Portland Trail Blazers,108,99,-115,-103
06 Jan 2023,19:30,Toronto Raptors,New York Knicks,108,112,-169,+145
06 Jan 2023,19:30,New Orleans Pelicans,Brooklyn Nets,102,108,+158,-189
06 Jan 2023,20:00,San Antonio Spurs,Detroit Pistons,121,109,-119,+100
06 Jan 2023,20:00,Oklahoma City Thunder,Washington Wizards,127,110,-109,-109
06 Jan 2023,20:00,Milwaukee Bucks,Charlotte Hornets,109,138,-500,+371
06 Jan 2023,21:00,Minnesota Timberwolves,Los Angeles Clippers,128,115,-222,+181
06 Jan 2023,21:00,Denver Nuggets,Cleveland Cavaliers,121,108,-213,+175
06 Jan 2023,22:00,Phoenix Suns,Miami Heat,96,104,-102,-116
06 Jan 2023,22:30,Los Angeles Lakers,Atlanta Hawks,130,114,+124,-147
07 Jan 2023,18:00,San Antonio Spurs,Boston Celtics,116,121,+815,-1429
07 Jan 2023,20:00,Dallas Mavericks,New Orleans Pelicans,127,117,-385,+301
07 Jan 2023,20:00,Chicago Bulls,Utah Jazz,126,118,+119,-139
07 Jan 2023,20:30,Golden State Warriors,Orlando Magic,101,115,-250,+211
07 Jan 2023,22:00,Sacramento Kings,Los Angeles Lakers,134,136,-312,+249
08 Jan 2023,15:00,Detroit Pistons,Philadelphia 76ers,111,123,+183,-227
08 Jan 2023,15:30,Toronto Raptors,Portland Trail Blazers,117,105,-152,+129
08 Jan 2023,17:00,Indiana Pacers,Charlotte Hornets,116,111,-208,+174
08 Jan 2023,18:00,Miami Heat,Brooklyn Nets,101,102,+112,-132
08 Jan 2023,18:00,Memphis Grizzlies,Utah Jazz,123,118,-217,+181
08 Jan 2023,19:00,Oklahoma City Thunder,Dallas Mavericks,120,109,-179,+150
08 Jan 2023,19:00,Houston Rockets,Minnesota Timberwolves,96,104,+142,-167
08 Jan 2023,20:00,Phoenix Suns,Cleveland Cavaliers,98,112,+196,-238
08 Jan 2023,21:00,Los Angeles Clippers,Atlanta Hawks,108,112,-133,+116
09 Jan 2023,19:00,Washington Wizards,New Orleans Pelicans,112,132,-123,+104
09 Jan 2023,19:30,New York Knicks,Milwaukee Bucks,107,111,-111,-106
09 Jan 2023,19:30,Boston Celtics,Chicago Bulls,107,99,-400,+317
09 Jan 2023,20:00,Memphis Grizzlies,San Antonio Spurs,121,113,-556,+405
09 Jan 2023,21:00,Denver Nuggets,Los Angeles Lakers,122,109,-769,+550
09 Jan 2023,22:00,Sacramento Kings,Orlando Magic,136,111,-250,+208
10 Jan 2023,19:00,Philadelphia 76ers,Detroit Pistons,147,116,-1429,+810
10 Jan 2023,19:30,Toronto Raptors,Charlotte Hornets,132,120,-303,+245
10 Jan 2023,19:30,Miami Heat,Oklahoma City Thunder,112,111,-123,+106
10 Jan 2023,21:00,Utah Jazz,Cleveland Cavaliers,116,114,+120,-139
10 Jan 2023,22:00,Portland Trail Blazers,Orlando Magic,106,109,-345,+273
10 Jan 2023,22:00,Golden State Warriors,Phoenix Suns,113,125,-833,+547
10 Jan 2023,22:30,Los Angeles Clippers,Dallas Mavericks,113,101,-116,+100
11 Jan 2023,19:00,Washington Wizards,Chicago Bulls,100,97,+104,-122
11 Jan 2023,19:00,Detroit Pistons,Minnesota Timberwolves,135,118,+202,-250
11 Jan 2023,19:30,New York Knicks,Indiana Pacers,119,113,-196,+167
11 Jan 2023,19:30,Boston Celtics,New Orleans Pelicans,125,114,-417,+324
11 Jan 2023,19:30,Atlanta Hawks,Milwaukee Bucks,105,114,+154,-179
11 Jan 2023,20:00,Memphis Grizzlies,San Antonio Spurs,135,129,-1000,+649
11 Jan 2023,22:00,Sacramento Kings,Houston Rockets,135,115,-400,+313
11 Jan 2023,22:00,Denver Nuggets,Phoenix Suns,126,97,-1250,+744
12 Jan 2023,19:00,Philadelphia 76ers,Oklahoma City Thunder,114,133,-476,+371
12 Jan 2023,19:30,Toronto Raptors,Charlotte Hornets,124,114,-303,+244
12 Jan 2023,19:30,Miami Heat,Milwaukee Bucks,108,102,-233,+194
12 Jan 2023,19:30,Brooklyn Nets,Boston Celtics,98,109,-103,-115
12 Jan 2023,22:00,Portland Trail Blazers,Cleveland Cavaliers,113,119,-102,-116
12 Jan 2023,22:00,Los Angeles Lakers,Dallas Mavericks,115,119,+119,-139
13 Jan 2023,19:00,Washington Wizards,New York Knicks,108,112,+140,-164
13 Jan 2023,19:00,Indiana Pacers,Atlanta Hawks,111,113,+138,-161
13 Jan 2023,19:00,Detroit Pistons,New Orleans Pelicans,110,116,+179,-217
13 Jan 2023,19:30,San Antonio Spurs,Golden State Warriors,113,144,+289,-357
13 Jan 2023,20:00,Minnesota Timberwolves,Phoenix Suns,121,116,-244,+204
13 Jan 2023,20:00,Chicago Bulls,Oklahoma City Thunder,110,124,-179,+156
13 Jan 2023,21:00,Utah Jazz,Orlando Magic,112,108,-213,+179
13 Jan 2023,22:00,Sacramento Kings,Houston Rockets,139,114,-435,+336
13 Jan 2023,22:00,Los Angeles Clippers,Denver Nuggets,103,115,-200,+169
14 Jan 2023,13:00,Miami Heat,Milwaukee Bucks,111,95,-175,+149
14 Jan 2023,19:00,Indiana Pacers,Memphis Grizzlies,112,130,+254,-323
14 Jan 2023,19:00,Charlotte Hornets,Boston Celtics,106,122,+252,-323
14 Jan 2023,19:30,Toronto Raptors,Atlanta Hawks,103,114,-303,+241
14 Jan 2023,20:00,Minnesota Timberwolves,Cleveland Cavaliers,110,102,+150,-175
14 Jan 2023,21:00,Utah Jazz,Philadelphia 76ers,117,118,+224,-278
14 Jan 2023,22:00,Portland Trail Blazers,Dallas Mavericks,136,119,-167,+143
15 Jan 2023,13:00,Detroit Pistons,New York Knicks,104,117,+277,-345
15 Jan 2023,15:00,Los Angeles Clippers,Houston Rockets,121,100,-500,+372
15 Jan 2023,15:30,Chicago Bulls,Golden State Warriors,132,118,+186,-222
15 Jan 2023,18:00,Brooklyn Nets,Oklahoma City Thunder,102,112,-189,+159
15 Jan 2023,19:00,San Antonio Spurs,Sacramento Kings,119,132,+216,-263
15 Jan 2023,20:00,Denver Nuggets,Orlando Magic,119,116,-526,+396
15 Jan 2023,21:00,Portland Trail Blazers,Dallas Mavericks,140,123,-385,+303
15 Jan 2023,21:30,Los Angeles Lakers,Philadelphia 76ers,112,113,+181,-217
16 Jan 2023,13:00,Charlotte Hornets,Boston Celtics,118,130,+279,-357
16 Jan 2023,14:30,Milwaukee Bucks,Indiana Pacers,132,119,-213,+177
16 Jan 2023,15:00,Washington Wizards,Golden State Warriors,118,127,+124,-145
16 Jan 2023,15:00,New York Knicks,Toronto Raptors,121,123,-125,+106
16 Jan 2023,15:00,Cleveland Cavaliers,New Orleans Pelicans,113,103,-303,+241
16 Jan 2023,15:30,Atlanta Hawks,Miami Heat,121,113,-114,-104
16 Jan 2023,16:00,Minnesota Timberwolves,Utah Jazz,125,126,-167,+143
16 Jan 2023,18:00,Memphis Grizzlies,Phoenix Suns,136,106,-769,+523
16 Jan 2023,22:30,Los Angeles Lakers,Houston Rockets,140,132,-294,+239
17 Jan 2023,19:30,Milwaukee Bucks,Toronto Raptors,130,122,-122,+104
17 Jan 2023,20:00,San Antonio Spurs,Brooklyn Nets,106,98,+117,-135
17 Jan 2023,21:00,Denver Nuggets,Portland Trail Blazers,122,113,-222,+185
17 Jan 2023,22:00,Los Angeles Clippers,Philadelphia 76ers,110,120,-119,+102
18 Jan 2023,19:30,New York Knicks,Washington Wizards,105,116,-208,+174
18 Jan 2023,19:30,Dallas Mavericks,Atlanta Hawks,122,130,-143,+121
18 Jan 2023,20:00,Oklahoma City Thunder,Indiana Pacers,126,106,-169,+143
18 Jan 2023,20:00,New Orleans Pelicans,Miami Heat,98,124,+138,-161
18 Jan 2023,20:00,Memphis Grizzlies,Cleveland Cavaliers,115,114,-294,+238
18 Jan 2023,20:00,Houston Rockets,Charlotte Hornets,117,122,+125,-147
18 Jan 2023,21:00,Utah Jazz,Los Angeles Clippers,126,103,-345,+277
18 Jan 2023,22:00,Denver Nuggets,Minnesota Timberwolves,122,118,-435,+330
18 Jan 2023,22:30,Los Angeles Lakers,Sacramento Kings,111,116,-133,+114
19 Jan 2023,15:00,Detroit Pistons,Chicago Bulls,108,126,+235,-294
19 Jan 2023,19:30,Boston Celtics,Golden State Warriors,121,118,-270,+223
