Date,Time,Home Team,Away Team,Home Score,Away Score,Home Odds,Away Odds
31 Jan 2020,21:00,Phoenix Suns,Oklahoma City Thunder,107,111,-106,-112
31 Jan 2020,21:00,Milwaukee Bucks,Denver Nuggets,115,127,-1000,+631
31 Jan 2020,22:30,Los Angeles Lakers,Portland Trail Blazers,119,127,-1000,+643
01 Feb 2020,15:30,Los Angeles Clippers,Minnesota Timberwolves,118,106,-588,+438
01 Feb 2020,19:00,Orlando Magic,Miami Heat,89,102,+116,-137
01 Feb 2020,19:00,Indiana Pacers,New York Knicks,85,92,-667,+480
01 Feb 2020,20:00,Cleveland Cavaliers,Golden State Warriors,112,131,-123,+104
01 Feb 2020,20:00,Washington Wizards,Brooklyn Nets,113,107,+110,-128
01 Feb 2020,20:30,Dallas Mavericks,Atlanta Hawks,123,100,-192,+163
01 Feb 2020,20:30,Boston Celtics,Philadelphia 76ers,116,95,-105,-114
01 Feb 2020,21:00,San Antonio Spurs,Charlotte Hornets,114,90,-370,+299
01 Feb 2020,22:00,Sacramento Kings,Los Angeles Lakers,113,129,+240,-294
01 Feb 2020,22:30,Portland Trail Blazers,Utah Jazz,124,107,+210,-256
02 Feb 2020,12:30,Detroit Pistons,Denver Nuggets,128,123,+118,-141
02 Feb 2020,14:00,Milwaukee Bucks,Phoenix Suns,129,108,-909,+614
02 Feb 2020,14:00,Houston Rockets,New Orleans Pelicans,117,109,-204,+172
02 Feb 2020,15:00,Toronto Raptors,Chicago Bulls,129,102,-526,+400
03 Feb 2020,19:00,Washington Wizards,Golden State Warriors,117,125,-263,+218
03 Feb 2020,19:00,Indiana Pacers,Dallas Mavericks,103,112,-208,+175
03 Feb 2020,19:00,Cleveland Cavaliers,New York Knicks,134,139,+112,-133
03 Feb 2020,19:00,Charlotte Hornets,Orlando Magic,100,112,+170,-204
03 Feb 2020,19:30,Miami Heat,Philadelphia 76ers,137,106,-141,+120
03 Feb 2020,19:30,Brooklyn Nets,Phoenix Suns,119,97,-135,+114
03 Feb 2020,19:30,Atlanta Hawks,Boston Celtics,115,123,+204,-244
03 Feb 2020,20:00,Memphis Grizzlies,Detroit Pistons,96,82,-455,+355
03 Feb 2020,22:00,Sacramento Kings,Minnesota Timberwolves,113,109,-112,-106
03 Feb 2020,22:30,Los Angeles Clippers,San Antonio Spurs,108,105,-435,+345
04 Feb 2020,19:30,New Orleans Pelicans,Milwaukee Bucks,108,120,+216,-263
04 Feb 2020,20:00,Houston Rockets,Charlotte Hornets,125,110,-1000,+673
04 Feb 2020,21:00,Denver Nuggets,Portland Trail Blazers,127,99,-182,+154
04 Feb 2020,22:00,Los Angeles Lakers,San Antonio Spurs,129,102,-667,+470
05 Feb 2020,19:00,Detroit Pistons,Phoenix Suns,116,108,+123,-145
05 Feb 2020,19:30,Toronto Raptors,Indiana Pacers,119,118,-238,+196
05 Feb 2020,19:30,Brooklyn Nets,Golden State Warriors,129,88,-278,+225
05 Feb 2020,19:30,Boston Celtics,Orlando Magic,116,100,-233,+192
05 Feb 2020,20:00,Oklahoma City Thunder,Cleveland Cavaliers,109,103,-1111,+698
05 Feb 2020,20:00,Minnesota Timberwolves,Atlanta Hawks,120,127,-179,+154
05 Feb 2020,20:30,Dallas Mavericks,Memphis Grizzlies,107,121,-179,+154
05 Feb 2020,21:00,Utah Jazz,Denver Nuggets,95,98,-526,+393
05 Feb 2020,22:00,Los Angeles Clippers,Miami Heat,128,111,-270,+222
06 Feb 2020,19:30,New York Knicks,Orlando Magic,105,103,+140,-164
06 Feb 2020,20:00,Milwaukee Bucks,Philadelphia 76ers,112,101,-455,+359
06 Feb 2020,20:00,Chicago Bulls,New Orleans Pelicans,119,125,+199,-238
06 Feb 2020,22:00,Portland Trail Blazers,San Antonio Spurs,125,117,-159,+134
06 Feb 2020,22:30,Los Angeles Lakers,Houston Rockets,111,121,-250,+208
07 Feb 2020,19:00,Washington Wizards,Dallas Mavericks,119,118,+129,-152
07 Feb 2020,19:00,Philadelphia 76ers,Memphis Grizzlies,119,107,-256,+211
07 Feb 2020,19:30,Boston Celtics,Atlanta Hawks,112,107,-909,+599
07 Feb 2020,20:00,Oklahoma City Thunder,Detroit Pistons,108,101,-1000,+642
07 Feb 2020,20:00,Indiana Pacers,Toronto Raptors,106,115,-114,-104
07 Feb 2020,21:00,Phoenix Suns,Houston Rockets,127,91,+114,-137
07 Feb 2020,22:00,Sacramento Kings,Miami Heat,105,97,-104,-114
07 Feb 2020,22:30,Utah Jazz,Portland Trail Blazers,117,114,-625,+455
08 Feb 2020,17:00,Orlando Magic,Milwaukee Bucks,95,111,+316,-400
08 Feb 2020,19:00,Detroit Pistons,New York Knicks,92,95,+104,-125
08 Feb 2020,19:00,Charlotte Hornets,Dallas Mavericks,100,116,+129,-152
08 Feb 2020,19:30,Toronto Raptors,Brooklyn Nets,119,118,-263,+214
08 Feb 2020,19:30,Indiana Pacers,New Orleans Pelicans,117,124,-204,+172
08 Feb 2020,20:00,Minnesota Timberwolves,Los Angeles Clippers,142,115,+418,-556
08 Feb 2020,20:30,Golden State Warriors,Los Angeles Lakers,120,125,+757,-1250
08 Feb 2020,21:00,Phoenix Suns,Denver Nuggets,108,117,+139,-161
08 Feb 2020,22:00,Sacramento Kings,San Antonio Spurs,122,102,+114,-135
09 Feb 2020,15:30,Oklahoma City Thunder,Boston Celtics,111,112,+106,-125
09 Feb 2020,18:00,Washington Wizards,Memphis Grizzlies,99,106,+124,-145
09 Feb 2020,18:00,Philadelphia 76ers,Chicago Bulls,118,111,-625,+451
09 Feb 2020,18:00,Atlanta Hawks,New York Knicks,140,135,-204,+171
09 Feb 2020,19:00,Houston Rockets,Utah Jazz,113,114,-143,+121
09 Feb 2020,19:30,Cleveland Cavaliers,Los Angeles Clippers,92,133,+196,-238
09 Feb 2020,21:00,Portland Trail Blazers,Miami Heat,115,109,-204,+171
10 Feb 2020,19:00,Orlando Magic,Atlanta Hawks,135,126,-400,+316
10 Feb 2020,19:00,Indiana Pacers,Brooklyn Nets,105,106,-270,+220
10 Feb 2020,19:00,Detroit Pistons,Charlotte Hornets,76,87,-161,+137
10 Feb 2020,19:30,Toronto Raptors,Minnesota Timberwolves,137,126,-400,+309
10 Feb 2020,20:00,Milwaukee Bucks,Sacramento Kings,123,111,-556,+420
10 Feb 2020,20:30,Dallas Mavericks,Utah Jazz,119,123,-112,-105
10 Feb 2020,21:00,Denver Nuggets,San Antonio Spurs,127,120,-278,+227
10 Feb 2020,22:30,Los Angeles Lakers,Phoenix Suns,125,100,-1000,+665
10 Feb 2020,22:30,Golden State Warriors,Miami Heat,101,113,+221,-270
11 Feb 2020,19:00,Washington Wizards,Chicago Bulls,126,114,-161,+138
11 Feb 2020,19:00,Philadelphia 76ers,Los Angeles Clippers,110,103,-108,-110
11 Feb 2020,20:00,Oklahoma City Thunder,San Antonio Spurs,106,114,-357,+279
11 Feb 2020,20:00,New Orleans Pelicans,Portland Trail Blazers,138,117,-152,+129
11 Feb 2020,21:30,Houston Rockets,Boston Celtics,116,105,-137,+117
12 Feb 2020,19:00,Orlando Magic,Detroit Pistons,116,112,-270,+221
12 Feb 2020,19:00,Cleveland Cavaliers,Atlanta Hawks,127,105,+127,-149
12 Feb 2020,19:30,New York Knicks,Washington Wizards,96,114,-149,+127
12 Feb 2020,19:30,Indiana Pacers,Milwaukee Bucks,118,111,-125,+104
12 Feb 2020,19:30,Brooklyn Nets,Toronto Raptors,101,91,+146,-172
12 Feb 2020,20:00,Minnesota Timberwolves,Charlotte Hornets,108,115,-250,+204
12 Feb 2020,20:00,Memphis Grizzlies,Portland Trail Blazers,111,104,-164,+141
12 Feb 2020,20:30,Dallas Mavericks,Sacramento Kings,130,111,-370,+297
12 Feb 2020,21:00,Utah Jazz,Miami Heat,116,101,-200,+170
12 Feb 2020,21:00,Phoenix Suns,Golden State Warriors,112,106,-278,+227
12 Feb 2020,22:00,Denver Nuggets,Los Angeles Lakers,116,120,+129,-152
13 Feb 2020,20:00,New Orleans Pelicans,Oklahoma City Thunder,118,123,-161,+139
13 Feb 2020,20:00,Boston Celtics,Los Angeles Clippers,141,133,-118,-101
20 Feb 2020,19:00,Detroit Pistons,Milwaukee Bucks,106,126,+687,-1111
20 Feb 2020,19:30,Atlanta Hawks,Miami Heat,129,124,+208,-250
20 Feb 2020,20:00,Philadelphia 76ers,Brooklyn Nets,112,104,-286,+233
20 Feb 2020,20:00,Chicago Bulls,Charlotte Hornets,93,103,-175,+150
20 Feb 2020,22:00,Sacramento Kings,Memphis Grizzlies,129,125,-105,-112
20 Feb 2020,22:30,Golden State Warriors,Houston Rockets,105,135,+386,-500
21 Feb 2020,19:00,Washington Wizards,Cleveland Cavaliers,108,113,-238,+198
21 Feb 2020,19:00,Orlando Magic,Dallas Mavericks,106,122,+154,-179
21 Feb 2020,19:30,Toronto Raptors,Phoenix Suns,118,101,-357,+288
21 Feb 2020,19:30,New York Knicks,Indiana Pacers,98,106,+231,-286
21 Feb 2020,20:00,Oklahoma City Thunder,Denver Nuggets,113,101,-122,+102
21 Feb 2020,20:00,Minnesota Timberwolves,Boston Celtics,117,127,+305,-400
21 Feb 2020,21:00,Utah Jazz,San Antonio Spurs,104,113,-303,+242
21 Feb 2020,22:30,Portland Trail Blazers,New Orleans Pelicans,115,128,+185,-222
21 Feb 2020,22:30,Los Angeles Lakers,Memphis Grizzlies,117,105,-588,+443
22 Feb 2020,15:30,Los Angeles Clippers,Sacramento Kings,103,112,-435,+333
22 Feb 2020,19:00,Charlotte Hornets,Brooklyn Nets,86,115,+154,-182
22 Feb 2020,19:30,Atlanta Hawks,Dallas Mavericks,111,107,-128,+108
22 Feb 2020,20:00,Miami Heat,Cleveland Cavaliers,124,105,-1111,+688
22 Feb 2020,20:00,Chicago Bulls,Phoenix Suns,104,112,+131,-154
22 Feb 2020,20:30,Milwaukee Bucks,Philadelphia 76ers,119,98,-476,+361
22 Feb 2020,21:00,Utah Jazz,Houston Rockets,110,120,-123,+104
23 Feb 2020,15:30,Los Angeles Lakers,Boston Celtics,114,112,-323,+258
23 Feb 2020,18:00,Toronto Raptors,Indiana Pacers,127,81,-204,+172
23 Feb 2020,18:00,Denver Nuggets,Minnesota Timberwolves,128,116,-1429,+844
23 Feb 2020,19:00,Oklahoma City Thunder,San Antonio Spurs,131,103,-200,+168
23 Feb 2020,19:00,Chicago Bulls,Washington Wizards,126,117,+139,-161
23 Feb 2020,20:30,Golden State Warriors,New Orleans Pelicans,101,115,+421,-556
23 Feb 2020,21:00,Portland Trail Blazers,Detroit Pistons,107,104,-222,+185
24 Feb 2020,19:00,Washington Wizards,Milwaukee Bucks,134,137,+670,-1111
24 Feb 2020,19:00,Philadelphia 76ers,Atlanta Hawks,129,112,-400,+315
24 Feb 2020,19:00,Cleveland Cavaliers,Miami Heat,125,119,+217,-263
24 Feb 2020,19:30,Brooklyn Nets,Orlando Magic,113,115,-164,+140
24 Feb 2020,20:00,Houston Rockets,New York Knicks,123,112,-909,+632
24 Feb 2020,20:30,Dallas Mavericks,Minnesota Timberwolves,139,123,-1111,+725
24 Feb 2020,21:00,Utah Jazz,Phoenix Suns,111,131,-385,+301
24 Feb 2020,22:30,Los Angeles Clippers,Memphis Grizzlies,124,97,-667,+478
25 Feb 2020,19:00,Indiana Pacers,Charlotte Hornets,119,80,-769,+521
25 Feb 2020,19:30,Toronto Raptors,Milwaukee Bucks,97,108,-115,-104
25 Feb 2020,20:00,Chicago Bulls,Oklahoma City Thunder,122,124,+252,-312
25 Feb 2020,21:00,Denver Nuggets,Detroit Pistons,115,98,-1111,+708
25 Feb 2020,22:00,Portland Trail Blazers,Boston Celtics,106,118,+236,-294
25 Feb 2020,22:00,Los Angeles Lakers,New Orleans Pelicans,118,109,-323,+260
25 Feb 2020,22:30,Golden State Warriors,Sacramento Kings,94,112,+244,-303
26 Feb 2020,19:00,Washington Wizards,Brooklyn Nets,110,106,+104,-125
26 Feb 2020,19:00,Cleveland Cavaliers,Philadelphia 76ers,108,94,+263,-333
26 Feb 2020,19:00,Charlotte Hornets,New York Knicks,107,101,+104,-123
26 Feb 2020,19:30,Miami Heat,Minnesota Timberwolves,126,129,-833,+546
26 Feb 2020,19:30,Atlanta Hawks,Orlando Magic,120,130,+117,-139
26 Feb 2020,20:00,Houston Rockets,Memphis Grizzlies,140,112,-909,+592
26 Feb 2020,20:30,San Antonio Spurs,Dallas Mavericks,103,109,+150,-179
26 Feb 2020,21:00,Phoenix Suns,Los Angeles Clippers,92,102,+269,-333
26 Feb 2020,22:30,Utah Jazz,Boston Celtics,103,114,-208,+175
27 Feb 2020,19:00,Philadelphia 76ers,New York Knicks,115,106,-333,+266
27 Feb 2020,20:00,Oklahoma City Thunder,Sacramento Kings,112,108,-323,+257
27 Feb 2020,20:00,Indiana Pacers,Portland Trail Blazers,106,100,-556,+409
27 Feb 2020,22:30,Golden State Warriors,Los Angeles Lakers,86,116,+458,-625
28 Feb 2020,19:00,Orlando Magic,Minnesota Timberwolves,136,125,-345,+274
28 Feb 2020,19:30,Toronto Raptors,Charlotte Hornets,96,99,-1250,+775
28 Feb 2020,19:30,Atlanta Hawks,Brooklyn Nets,141,118,+117,-139
28 Feb 2020,20:00,New Orleans Pelicans,Cleveland Cavaliers,116,104,-1000,+652
28 Feb 2020,20:00,Milwaukee Bucks,Oklahoma City Thunder,133,86,-588,+441
28 Feb 2020,20:00,Miami Heat,Dallas Mavericks,126,118,-137,+117
28 Feb 2020,20:00,Memphis Grizzlies,Sacramento Kings,101,104,-132,+112
28 Feb 2020,21:00,Utah Jazz,Washington Wizards,129,119,-556,+421
28 Feb 2020,21:00,Phoenix Suns,Detroit Pistons,111,113,-400,+321
28 Feb 2020,22:30,Los Angeles Clippers,Denver Nuggets,132,103,-278,+229
29 Feb 2020,17:00,New York Knicks,Chicago Bulls,125,115,-141,+118
29 Feb 2020,19:30,Miami Heat,Brooklyn Nets,116,113,-312,+252
29 Feb 2020,19:30,Atlanta Hawks,Portland Trail Blazers,129,117,-141,+119
29 Feb 2020,20:00,Memphis Grizzlies,Los Angeles Lakers,105,88,+484,-667
29 Feb 2020,20:00,Cleveland Cavaliers,Indiana Pacers,104,113,+343,-435
29 Feb 2020,20:30,San Antonio Spurs,Orlando Magic,114,113,-169,+144
29 Feb 2020,20:30,Boston Celtics,Houston Rockets,110,111,+100,-119
29 Feb 2020,21:00,Phoenix Suns,Golden State Warriors,99,115,-526,+398
01 Mar 2020,13:00,Charlotte Hornets,Milwaukee Bucks,85,93,+641,-1000
01 Mar 2020,15:30,Minnesota Timberwolves,Dallas Mavericks,91,111,+189,-227
01 Mar 2020,15:30,Los Angeles Clippers,Philadelphia 76ers,136,130,-1250,+774
01 Mar 2020,18:00,Sacramento Kings,Detroit Pistons,106,100,-476,+365
01 Mar 2020,18:00,Denver Nuggets,Toronto Raptors,133,118,-143,+122
01 Mar 2020,20:00,New Orleans Pelicans,Los Angeles Lakers,114,122,-125,+104
01 Mar 2020,20:30,Golden State Warriors,Washington Wizards,110,124,+248,-312
02 Mar 2020,19:00,Orlando Magic,Portland Trail Blazers,107,130,-263,+217
02 Mar 2020,19:00,New York Knicks,Houston Rockets,125,123,+425,-556
02 Mar 2020,19:00,Cleveland Cavaliers,Utah Jazz,113,126,+440,-588
02 Mar 2020,19:30,Miami Heat,Milwaukee Bucks,105,89,+170,-204
02 Mar 2020,19:30,Atlanta Hawks,Memphis Grizzlies,88,127,-132,+112
02 Mar 2020,20:00,Chicago Bulls,Dallas Mavericks,109,107,+235,-286
02 Mar 2020,20:30,San Antonio Spurs,Indiana Pacers,111,116,+112,-132
03 Mar 2020,19:00,Charlotte Hornets,San Antonio Spurs,103,104,+144,-167
03 Mar 2020,19:30,Boston Celtics,Brooklyn Nets,120,129,-270,+221
03 Mar 2020,20:00,Oklahoma City Thunder,Los Angeles Clippers,94,109,+165,-196
03 Mar 2020,20:00,New Orleans Pelicans,Minnesota Timberwolves,134,139,-667,+473
03 Mar 2020,21:00,Phoenix Suns,Toronto Raptors,114,123,+139,-164
03 Mar 2020,21:00,Denver Nuggets,Golden State Warriors,100,116,-2000,+1073
03 Mar 2020,22:00,Sacramento Kings,Washington Wizards,133,126,-244,+202
03 Mar 2020,22:00,Los Angeles Lakers,Philadelphia 76ers,120,107,-909,+624
04 Mar 2020,19:00,Milwaukee Bucks,Indiana Pacers,119,100,-714,+503
04 Mar 2020,19:00,Detroit Pistons,Oklahoma City Thunder,107,114,+305,-385
04 Mar 2020,19:00,Cleveland Cavaliers,Boston Celtics,106,112,+148,-172
04 Mar 2020,19:30,New York Knicks,Utah Jazz,104,112,+309,-400
04 Mar 2020,19:30,Miami Heat,Orlando Magic,116,113,-270,+222
04 Mar 2020,19:30,Brooklyn Nets,Memphis Grizzlies,79,118,-120,+102
04 Mar 2020,20:00,Minnesota Timberwolves,Chicago Bulls,115,108,-123,+104
04 Mar 2020,21:30,Dallas Mavericks,New Orleans Pelicans,127,123,-250,+204
04 Mar 2020,22:00,Portland Trail Blazers,Washington Wizards,125,104,-345,+272
05 Mar 2020,19:00,Charlotte Hornets,Denver Nuggets,112,114,+365,-476
05 Mar 2020,20:00,Houston Rockets,Los Angeles Clippers,105,120,-104,-114
05 Mar 2020,22:00,Sacramento Kings,Philadelphia 76ers,108,125,-217,+181
05 Mar 2020,22:30,Golden State Warriors,Toronto Raptors,113,121,+338,-435
06 Mar 2020,19:00,Washington Wizards,Atlanta Hawks,118,112,-217,+179
06 Mar 2020,19:30,New York Knicks,Oklahoma City Thunder,103,126,+193,-233
06 Mar 2020,19:30,Brooklyn Nets,San Antonio Spurs,139,120,-147,+124
06 Mar 2020,20:00,New Orleans Pelicans,Miami Heat,110,104,-119,+100
06 Mar 2020,20:00,Minnesota Timberwolves,Orlando Magic,118,132,+120,-143
06 Mar 2020,20:00,Chicago Bulls,Indiana Pacers,102,108,+118,-139
06 Mar 2020,20:00,Boston Celtics,Utah Jazz,94,99,-116,-101
06 Mar 2020,20:30,Dallas Mavericks,Memphis Grizzlies,121,96,-303,+246
06 Mar 2020,21:00,Phoenix Suns,Portland Trail Blazers,127,117,+141,-164
06 Mar 2020,22:30,Los Angeles Lakers,Milwaukee Bucks,113,103,-120,+100
07 Mar 2020,17:00,Charlotte Hornets,Houston Rockets,108,99,+278,-345
07 Mar 2020,19:00,Detroit Pistons,Utah Jazz,105,111,+299,-385
07 Mar 2020,19:30,Cleveland Cavaliers,Denver Nuggets,104,102,+376,-500
07 Mar 2020,20:00,Memphis Grizzlies,Atlanta Hawks,118,101,-250,+206
07 Mar 2020,20:30,Golden State Warriors,Philadelphia 76ers,118,114,+142,-167
07 Mar 2020,22:00,Portland Trail Blazers,Sacramento Kings,111,123,-133,+112
08 Mar 2020,15:00,Brooklyn Nets,Chicago Bulls,110,107,-250,+204
08 Mar 2020,15:30,Minnesota Timberwolves,New Orleans Pelicans,107,120,+240,-294
08 Mar 2020,15:30,Los Angeles Clippers,Los Angeles Lakers,103,112,-139,+117
08 Mar 2020,18:00,Phoenix Suns,Milwaukee Bucks,140,131,+215,-263
08 Mar 2020,18:00,Boston Celtics,Oklahoma City Thunder,104,105,-250,+208
08 Mar 2020,19:00,Washington Wizards,Miami Heat,89,100,+181,-217
08 Mar 2020,19:00,Houston Rockets,Orlando Magic,106,126,-345,+276
08 Mar 2020,19:00,Dallas Mavericks,Indiana Pacers,109,112,-256,+210
08 Mar 2020,19:30,New York Knicks,Detroit Pistons,96,84,-233,+192
08 Mar 2020,19:30,Cleveland Cavaliers,San Antonio Spurs,132,129,+160,-189
08 Mar 2020,21:00,Sacramento Kings,Toronto Raptors,113,118,+167,-196
09 Mar 2020,19:30,Atlanta Hawks,Charlotte Hornets,143,138,-200,+169
09 Mar 2020,21:00,Utah Jazz,Toronto Raptors,92,101,-227,+189
09 Mar 2020,21:00,Denver Nuggets,Milwaukee Bucks,109,95,-270,+221
10 Mar 2020,19:00,Washington Wizards,New York Knicks,122,115,-208,+173
10 Mar 2020,19:00,Indiana Pacers,Boston Celtics,111,114,+127,-149
10 Mar 2020,20:00,San Antonio Spurs,Dallas Mavericks,119,109,+146,-169
10 Mar 2020,20:00,Memphis Grizzlies,Orlando Magic,115,120,-133,+112
10 Mar 2020,20:00,Houston Rockets,Minnesota Timberwolves,117,111,-1000,+638
10 Mar 2020,20:00,Chicago Bulls,Cleveland Cavaliers,108,103,-179,+150
10 Mar 2020,22:00,Portland Trail Blazers,Phoenix Suns,121,105,-244,+204
10 Mar 2020,22:30,Los Angeles Lakers,Brooklyn Nets,102,104,-833,+577
10 Mar 2020,22:30,Golden State Warriors,Los Angeles Clippers,107,131,+642,-1000
11 Mar 2020,19:00,Philadelphia 76ers,Detroit Pistons,124,106,-833,+576
11 Mar 2020,19:30,Miami Heat,Charlotte Hornets,98,109,-714,+498
11 Mar 2020,19:30,Atlanta Hawks,New York Knicks,131,136,-208,+174
11 Mar 2020,20:00,Dallas Mavericks,Denver Nuggets,113,97,+121,-143
30 Jul 2020,18:30,New Orleans Pelicans,Utah Jazz,104,106,-141,+119
30 Jul 2020,21:00,Los Angeles Lakers,Los Angeles Clippers,103,101,-175,+150
31 Jul 2020,14:30,Brooklyn Nets,Orlando Magic,118,128,+269,-333
31 Jul 2020,16:00,Washington Wizards,Phoenix Suns,112,125,+250,-312
31 Jul 2020,16:00,Portland Trail Blazers,Memphis Grizzlies,140,135,-164,+140
31 Jul 2020,18:30,Milwaukee Bucks,Boston Celtics,119,112,-169,+145
31 Jul 2020,20:00,San Antonio Spurs,Sacramento Kings,129,120,+139,-164
31 Jul 2020,21:00,Dallas Mavericks,Houston Rockets,149,153,+102,-120
01 Aug 2020,13:00,Denver Nuggets,Miami Heat,105,125,+148,-175
01 Aug 2020,15:30,Oklahoma City Thunder,Utah Jazz,110,94,-111,-108
01 Aug 2020,18:00,Los Angeles Clippers,New Orleans Pelicans,126,103,-217,+179
01 Aug 2020,19:00,Indiana Pacers,Philadelphia 76ers,127,121,+212,-256
01 Aug 2020,20:30,Toronto Raptors,Los Angeles Lakers,107,92,+119,-141
02 Aug 2020,14:00,Brooklyn Nets,Washington Wizards,118,110,-172,+146
02 Aug 2020,15:30,Boston Celtics,Portland Trail Blazers,128,124,-175,+150
02 Aug 2020,16:00,Memphis Grizzlies,San Antonio Spurs,106,108,-145,+125
02 Aug 2020,18:00,Orlando Magic,Sacramento Kings,132,116,-128,+108
02 Aug 2020,20:30,Houston Rockets,Milwaukee Bucks,120,116,+170,-200
02 Aug 2020,21:00,Phoenix Suns,Dallas Mavericks,117,115,+204,-250
03 Aug 2020,13:30,Miami Heat,Toronto Raptors,103,107,+124,-147
03 Aug 2020,16:00,Washington Wizards,Indiana Pacers,100,111,+324,-417
03 Aug 2020,16:00,Oklahoma City Thunder,Denver Nuggets,113,121,-227,+190
03 Aug 2020,18:30,New Orleans Pelicans,Memphis Grizzlies,109,99,-200,+169
03 Aug 2020,20:00,Philadelphia 76ers,San Antonio Spurs,132,130,-323,+260
03 Aug 2020,21:00,Utah Jazz,Los Angeles Lakers,108,116,+206,-250
04 Aug 2020,13:30,Milwaukee Bucks,Brooklyn Nets,116,119,-5000,+1505
04 Aug 2020,14:30,Sacramento Kings,Dallas Mavericks,110,114,+191,-227
04 Aug 2020,16:00,Los Angeles Clippers,Phoenix Suns,115,117,-400,+313
04 Aug 2020,18:00,Indiana Pacers,Orlando Magic,120,109,-101,-118
04 Aug 2020,18:30,Miami Heat,Boston Celtics,112,106,+164,-192
04 Aug 2020,21:00,Portland Trail Blazers,Houston Rockets,110,102,+135,-159
05 Aug 2020,14:30,Utah Jazz,Memphis Grizzlies,124,115,-208,+175
05 Aug 2020,16:00,Washington Wizards,Philadelphia 76ers,98,107,+434,-588
05 Aug 2020,16:00,San Antonio Spurs,Denver Nuggets,126,132,+108,-130
05 Aug 2020,18:30,Los Angeles Lakers,Oklahoma City Thunder,86,105,-217,+181
05 Aug 2020,20:00,Orlando Magic,Toronto Raptors,99,109,+259,-323
05 Aug 2020,21:00,Boston Celtics,Brooklyn Nets,149,115,-417,+332
06 Aug 2020,13:30,Sacramento Kings,New Orleans Pelicans,140,125,+154,-182
06 Aug 2020,16:00,Phoenix Suns,Indiana Pacers,114,99,+100,-119
06 Aug 2020,16:00,Milwaukee Bucks,Miami Heat,130,116,-435,+337
06 Aug 2020,18:30,Dallas Mavericks,Los Angeles Clippers,111,126,+150,-175
06 Aug 2020,20:00,Denver Nuggets,Portland Trail Blazers,115,125,+163,-192
06 Aug 2020,21:00,Houston Rockets,Los Angeles Lakers,113,97,-154,+131
07 Aug 2020,13:00,San Antonio Spurs,Utah Jazz,119,111,-400,+322
07 Aug 2020,16:00,Memphis Grizzlies,Oklahoma City Thunder,121,92,+134,-156
07 Aug 2020,17:00,Brooklyn Nets,Sacramento Kings,119,106,+175,-213
07 Aug 2020,18:30,Philadelphia 76ers,Orlando Magic,108,101,-208,+173
07 Aug 2020,20:00,New Orleans Pelicans,Washington Wizards,118,107,-357,+286
07 Aug 2020,21:00,Toronto Raptors,Boston Celtics,100,122,-120,+102
08 Aug 2020,13:00,Portland Trail Blazers,Los Angeles Clippers,117,122,-182,+154
08 Aug 2020,15:30,Denver Nuggets,Utah Jazz,134,132,-120,+102
08 Aug 2020,18:00,Indiana Pacers,Los Angeles Lakers,116,111,+184,-217
08 Aug 2020,19:30,Miami Heat,Phoenix Suns,112,119,+142,-167
08 Aug 2020,20:30,Dallas Mavericks,Milwaukee Bucks,136,132,+194,-233
09 Aug 2020,12:30,Oklahoma City Thunder,Washington Wizards,121,103,-455,+350
09 Aug 2020,14:00,Toronto Raptors,Memphis Grizzlies,108,99,-294,+241
09 Aug 2020,15:00,New Orleans Pelicans,San Antonio Spurs,113,122,-169,+144
09 Aug 2020,17:00,Boston Celtics,Orlando Magic,122,119,-400,+309
09 Aug 2020,18:30,Portland Trail Blazers,Philadelphia 76ers,124,121,-139,+119
09 Aug 2020,20:00,Sacramento Kings,Houston Rockets,112,129,+163,-192
09 Aug 2020,21:00,Los Angeles Clippers,Brooklyn Nets,120,129,-417,+329
10 Aug 2020,14:30,Phoenix Suns,Oklahoma City Thunder,128,101,-370,+288
10 Aug 2020,15:00,Utah Jazz,Dallas Mavericks,114,122,-227,+186
10 Aug 2020,18:30,Milwaukee Bucks,Toronto Raptors,106,114,-208,+175
10 Aug 2020,20:00,Miami Heat,Indiana Pacers,114,92,-175,+149
10 Aug 2020,21:00,Los Angeles Lakers,Denver Nuggets,124,121,-222,+183
11 Aug 2020,13:00,Orlando Magic,Brooklyn Nets,96,108,-196,+165
11 Aug 2020,14:00,San Antonio Spurs,Houston Rockets,123,105,-172,+148
11 Aug 2020,16:30,Philadelphia 76ers,Phoenix Suns,117,130,+383,-500
11 Aug 2020,17:00,Memphis Grizzlies,Boston Celtics,107,122,+164,-192
11 Aug 2020,18:30,Dallas Mavericks,Portland Trail Blazers,131,134,+114,-135
11 Aug 2020,21:00,Sacramento Kings,New Orleans Pelicans,112,106,-152,+127
11 Aug 2020,21:00,Washington Wizards,Milwaukee Bucks,113,126,+315,-400
12 Aug 2020,16:00,Houston Rockets,Indiana Pacers,104,108,-278,+229
12 Aug 2020,18:30,Philadelphia 76ers,Toronto Raptors,121,125,+197,-238
12 Aug 2020,20:00,Oklahoma City Thunder,Miami Heat,116,115,+141,-167
12 Aug 2020,21:00,Denver Nuggets,Los Angeles Clippers,111,124,+181,-217
13 Aug 2020,12:00,Boston Celtics,Washington Wizards,90,96,+106,-127
13 Aug 2020,13:30,Los Angeles Lakers,Sacramento Kings,122,136,-164,+141
13 Aug 2020,16:00,Phoenix Suns,Dallas Mavericks,128,102,-370,+296
13 Aug 2020,16:00,Memphis Grizzlies,Milwaukee Bucks,119,106,-164,+140
