Date,Time,Home Team,Away Team,Home Score,Away Score,Home Odds,Away Odds
02 May 2021,20:00,Oklahoma City Thunder,Phoenix Suns,120,123,+863,-1667
02 May 2021,20:00,Houston Rockets,New York Knicks,97,122,+440,-588
02 May 2021,20:00,Dallas Mavericks,Sacramento Kings,99,111,-278,+229
02 May 2021,20:00,Charlotte Hornets,Miami Heat,111,121,+181,-217
02 May 2021,22:00,Los Angeles Lakers,Toronto Raptors,114,121,-500,+387
03 May 2021,19:00,Washington Wizards,Indiana Pacers,154,141,-182,+159
03 May 2021,19:00,Detroit Pistons,Orlando Magic,112,119,-123,+104
03 May 2021,19:30,New Orleans Pelicans,Golden State Warriors,108,123,-123,+106
03 May 2021,20:00,Atlanta Hawks,Portland Trail Blazers,123,114,-135,+116
03 May 2021,21:00,Memphis Grizzlies,New York Knicks,104,118,-172,+149
03 May 2021,21:00,Chicago Bulls,Philadelphia 76ers,94,106,+263,-323
03 May 2021,22:00,Utah Jazz,San Antonio Spurs,110,99,-323,+260
03 May 2021,22:00,Los Angeles Lakers,Denver Nuggets,93,89,+147,-172
04 May 2021,19:00,Detroit Pistons,Charlotte Hornets,99,102,+158,-185
04 May 2021,19:00,Cleveland Cavaliers,Phoenix Suns,118,134,+593,-909
04 May 2021,19:30,Milwaukee Bucks,Brooklyn Nets,124,118,-130,+110
04 May 2021,20:00,Oklahoma City Thunder,Sacramento Kings,99,103,+177,-208
04 May 2021,20:00,New Orleans Pelicans,Golden State Warriors,108,103,-125,+106
04 May 2021,20:00,Miami Heat,Dallas Mavericks,113,127,-108,-109
04 May 2021,22:00,Los Angeles Clippers,Toronto Raptors,105,100,-667,+486
05 May 2021,19:00,Orlando Magic,Boston Celtics,96,132,+594,-909
05 May 2021,19:30,Cleveland Cavaliers,Portland Trail Blazers,105,141,+554,-833
05 May 2021,20:00,Minnesota Timberwolves,Memphis Grizzlies,135,139,+140,-161
05 May 2021,20:00,Milwaukee Bucks,Washington Wizards,135,134,-169,+146
05 May 2021,20:00,Indiana Pacers,Sacramento Kings,93,104,-250,+204
05 May 2021,20:00,Houston Rockets,Philadelphia 76ers,115,135,+822,-1429
05 May 2021,20:00,Atlanta Hawks,Phoenix Suns,135,103,-106,-111
05 May 2021,21:00,Utah Jazz,San Antonio Spurs,126,94,-270,+221
05 May 2021,21:00,Denver Nuggets,New York Knicks,113,97,-164,+140
06 May 2021,19:00,Charlotte Hornets,Chicago Bulls,99,120,+159,-185
06 May 2021,19:30,Toronto Raptors,Washington Wizards,129,131,+112,-130
06 May 2021,19:30,Dallas Mavericks,Brooklyn Nets,113,109,+125,-147
06 May 2021,20:00,Indiana Pacers,Atlanta Hawks,133,126,+204,-250
06 May 2021,20:00,Detroit Pistons,Memphis Grizzlies,111,97,+351,-455
06 May 2021,22:00,Los Angeles Clippers,Los Angeles Lakers,118,94,-385,+308
06 May 2021,22:00,Golden State Warriors,Oklahoma City Thunder,118,97,-1111,+727
07 May 2021,19:00,Philadelphia 76ers,New Orleans Pelicans,109,107,-714,+512
07 May 2021,19:30,Chicago Bulls,Boston Celtics,121,99,+152,-175
07 May 2021,20:00,Milwaukee Bucks,Houston Rockets,141,133,-2500,+1189
07 May 2021,20:00,Miami Heat,Minnesota Timberwolves,121,112,-333,+271
07 May 2021,20:00,Charlotte Hornets,Orlando Magic,122,112,-323,+264
07 May 2021,20:30,Dallas Mavericks,Cleveland Cavaliers,110,90,-625,+446
07 May 2021,21:00,Utah Jazz,Denver Nuggets,127,120,-175,+150
07 May 2021,22:00,Sacramento Kings,San Antonio Spurs,104,113,+160,-189
07 May 2021,22:00,Portland Trail Blazers,Los Angeles Lakers,106,101,-333,+271
07 May 2021,22:00,Phoenix Suns,New York Knicks,128,105,-270,+225
08 May 2021,19:00,Philadelphia 76ers,Detroit Pistons,118,104,-435,+342
08 May 2021,19:00,Indiana Pacers,Washington Wizards,132,133,+154,-179
08 May 2021,19:30,Toronto Raptors,Memphis Grizzlies,99,109,+206,-250
08 May 2021,22:00,Utah Jazz,Houston Rockets,124,116,-2000,+1031
08 May 2021,22:00,Portland Trail Blazers,San Antonio Spurs,124,102,-238,+199
08 May 2021,22:00,Golden State Warriors,Oklahoma City Thunder,136,97,-1250,+760
08 May 2021,22:00,Denver Nuggets,Brooklyn Nets,119,125,+136,-159
09 May 2021,13:00,Boston Celtics,Miami Heat,124,130,-114,-104
09 May 2021,15:30,Los Angeles Clippers,New York Knicks,100,106,-333,+270
09 May 2021,19:00,Orlando Magic,Minnesota Timberwolves,96,128,+252,-312
09 May 2021,19:00,Cleveland Cavaliers,Dallas Mavericks,97,124,+426,-556
09 May 2021,19:00,Charlotte Hornets,New Orleans Pelicans,110,112,-152,+131
09 May 2021,20:00,Detroit Pistons,Chicago Bulls,96,108,+367,-476
09 May 2021,22:00,Sacramento Kings,Oklahoma City Thunder,126,98,-435,+346
09 May 2021,22:00,Los Angeles Lakers,Phoenix Suns,123,110,+223,-270
10 May 2021,19:30,Cleveland Cavaliers,Indiana Pacers,102,111,+358,-455
10 May 2021,19:30,Atlanta Hawks,Washington Wizards,125,124,-357,+288
10 May 2021,20:00,Memphis Grizzlies,New Orleans Pelicans,115,110,-476,+367
10 May 2021,20:30,San Antonio Spurs,Milwaukee Bucks,146,125,+243,-294
10 May 2021,22:00,Portland Trail Blazers,Houston Rockets,140,129,-1667,+928
10 May 2021,22:00,Golden State Warriors,Utah Jazz,119,116,+108,-127
11 May 2021,19:00,Detroit Pistons,Minnesota Timberwolves,100,119,+247,-303
11 May 2021,19:00,Charlotte Hornets,Denver Nuggets,112,117,+199,-238
11 May 2021,19:30,Toronto Raptors,Los Angeles Clippers,96,115,+709,-1111
11 May 2021,19:30,Boston Celtics,Miami Heat,121,129,+102,-120
11 May 2021,20:00,Memphis Grizzlies,Dallas Mavericks,133,104,+129,-149
11 May 2021,20:00,Indiana Pacers,Philadelphia 76ers,103,94,+179,-213
11 May 2021,20:00,Chicago Bulls,Brooklyn Nets,107,115,+162,-189
11 May 2021,21:00,Milwaukee Bucks,Orlando Magic,114,102,-1667,+986
11 May 2021,22:00,Sacramento Kings,Oklahoma City Thunder,122,106,-435,+348
11 May 2021,22:00,Los Angeles Lakers,New York Knicks,101,99,-139,+119
11 May 2021,22:00,Golden State Warriors,Phoenix Suns,122,116,+161,-189
12 May 2021,19:00,Atlanta Hawks,Washington Wizards,120,116,-278,+227
12 May 2021,20:00,Cleveland Cavaliers,Boston Celtics,102,94,+202,-244
12 May 2021,20:00,Brooklyn Nets,San Antonio Spurs,128,116,-200,+170
12 May 2021,21:00,Dallas Mavericks,New Orleans Pelicans,125,107,-476,+370
12 May 2021,21:30,Utah Jazz,Portland Trail Blazers,98,105,-109,-108
12 May 2021,22:30,Los Angeles Lakers,Houston Rockets,124,122,-526,+392
13 May 2021,19:00,Indiana Pacers,Milwaukee Bucks,133,142,+357,-455
13 May 2021,19:00,Charlotte Hornets,Los Angeles Clippers,90,113,+309,-385
13 May 2021,19:30,New York Knicks,San Antonio Spurs,102,98,-200,+169
13 May 2021,19:30,Miami Heat,Philadelphia 76ers,106,94,-115,-102
13 May 2021,19:30,Atlanta Hawks,Orlando Magic,116,93,-909,+628
13 May 2021,20:00,Minnesota Timberwolves,Denver Nuggets,103,114,+112,-130
13 May 2021,20:00,Memphis Grizzlies,Sacramento Kings,116,110,-385,+300
13 May 2021,20:00,Chicago Bulls,Toronto Raptors,114,102,-526,+407
13 May 2021,22:00,Phoenix Suns,Portland Trail Blazers,118,117,-132,+112
14 May 2021,19:00,Washington Wizards,Cleveland Cavaliers,120,105,-435,+347
14 May 2021,20:00,Philadelphia 76ers,Orlando Magic,122,97,-1667,+869
14 May 2021,20:00,Oklahoma City Thunder,Utah Jazz,93,109,+941,-1667
14 May 2021,20:00,Detroit Pistons,Denver Nuggets,91,104,+311,-400
14 May 2021,21:00,Memphis Grizzlies,Sacramento Kings,107,106,-164,+140
14 May 2021,21:00,Houston Rockets,Los Angeles Clippers,122,115,+252,-312
14 May 2021,21:00,Dallas Mavericks,Toronto Raptors,114,110,-1667,+919
14 May 2021,21:30,Golden State Warriors,New Orleans Pelicans,125,122,-114,-103
15 May 2021,13:00,New York Knicks,Charlotte Hornets,118,109,-227,+190
15 May 2021,13:00,Indiana Pacers,Los Angeles Lakers,115,122,+301,-370
15 May 2021,13:00,Brooklyn Nets,Chicago Bulls,105,91,-769,+524
15 May 2021,14:00,San Antonio Spurs,Phoenix Suns,103,140,+473,-667
15 May 2021,14:00,Minnesota Timberwolves,Boston Celtics,108,124,-196,+167
15 May 2021,20:00,Milwaukee Bucks,Miami Heat,122,108,-147,+137
16 May 2021,13:00,Washington Wizards,Charlotte Hornets,115,110,-270,+223
16 May 2021,13:00,Toronto Raptors,Indiana Pacers,113,125,+198,-238
16 May 2021,13:00,New York Knicks,Boston Celtics,96,92,-909,+605
16 May 2021,14:00,San Antonio Spurs,Phoenix Suns,121,123,+112,-132
16 May 2021,15:30,Golden State Warriors,Memphis Grizzlies,113,101,-164,+140
16 May 2021,19:00,Philadelphia 76ers,Orlando Magic,128,117,-256,+210
16 May 2021,19:00,Brooklyn Nets,Cleveland Cavaliers,123,109,-1111,+702
16 May 2021,19:00,Atlanta Hawks,Houston Rockets,124,95,-312,+250
16 May 2021,20:00,Detroit Pistons,Miami Heat,107,120,+131,-154
16 May 2021,21:00,Sacramento Kings,Utah Jazz,99,121,+559,-833
16 May 2021,21:00,Portland Trail Blazers,Denver Nuggets,132,116,-385,+305
16 May 2021,21:00,Oklahoma City Thunder,Los Angeles Clippers,117,112,+278,-357
16 May 2021,21:00,New Orleans Pelicans,Los Angeles Lakers,98,110,+368,-476
16 May 2021,21:00,Minnesota Timberwolves,Dallas Mavericks,136,121,+231,-278
16 May 2021,21:00,Chicago Bulls,Milwaukee Bucks,118,112,+233,-286
